id,curr_age,gender,ann_income,dt_maint,age_car,income_bracket,purchasing_probability_pct,pur_prediction
45660F99TZ,49,0,1633949.0,2018-07-25,341,High,70.17,0
56262O32AX,39,1,1102183.0,2018-07-28,338,Medium,54.8,0
41518U42QE,53,0,1667179.0,2018-09-01,303,High,66.55,0
15742A81DA,51,1,1030991.0,2018-06-03,393,Medium,55.52,0
09555N78HG,61,1,786332.0,2018-03-18,470,Low,54.69,0
22164K11DP,56,0,1287642.0,2019-05-02,60,Medium,32.28,0
10870Y18YG,45,0,1424900.0,2016-10-22,982,High,96.64,1
27541B02NW,26,0,1195386.0,2017-06-25,736,Medium,90.92,1
28887Y57FO,56,0,1873945.0,2017-02-07,874,High,96.25,1
05799T40BX,59,1,550810.0,2017-12-03,575,Low,60.08,0
58111H73KB,52,0,1092311.0,2018-02-19,497,Medium,71.62,0
69546T21LZ,50,1,985458.0,2018-10-19,255,Medium,40.4,0
87688T10WH,38,0,1121160.0,2019-05-24,38,Medium,30.82,0
95092Y01ZF,55,1,1798241.0,2019-01-27,155,High,49.08,0
69805A91GP,26,1,744982.0,2018-08-13,322,Low,47.59,0
43269W00QG,50,0,1203598.0,2018-05-09,418,Medium,67.49,0
24514V35LF,57,1,1923909.0,2018-10-22,252,High,61.61,0
23402Z47OZ,36,1,1463051.0,2018-09-27,277,High,58.31,0
35183F34SM,48,0,1784576.0,2018-10-05,269,High,67.23,0
90850R39MS,49,1,1183279.0,2019-02-25,126,Medium,32.83,0
63243S11VC,39,1,1431096.0,2018-08-14,321,High,61.17,0
74827W88QT,64,1,554232.0,2019-04-12,80,Low,15.39,0
39469M03YB,28,1,627139.0,2017-11-02,606,Low,72.05,0
93553H85ZI,48,0,1087945.0,2017-08-05,695,Medium,85.69,1
56809A59UI,62,0,912238.0,2018-01-26,521,Low,67.63,0
06971C49MQ,56,0,1949633.0,2017-10-01,638,High,91.2,1
70119F07JE,56,0,1261784.0,2018-07-23,343,Medium,60.17,0
41457V16WD,49,1,864338.0,2019-06-24,7,Low,17.73,0
25987X89TY,62,1,1536217.0,2017-08-12,688,High,86.35,1
11251Y34UT,58,1,1253134.0,2017-08-23,677,Medium,82.57,1
90884J22UQ,32,0,1230176.0,2019-04-03,89,Medium,39.61,0
80896X06ME,25,0,1366277.0,2018-11-06,237,High,60.06,0
24540J78TS,41,1,893366.0,2019-05-27,35,Low,21.37,0
32399V40TR,57,0,348155.0,2018-10-11,263,Low,29.82,0
23462X08SJ,63,1,1817468.0,2018-12-02,211,High,53.25,0
11099V02NO,59,1,1515284.0,2018-06-01,395,High,65.35,0
07234B40BT,28,1,584391.0,2018-05-31,396,Low,50.7,0
51261N69MS,44,0,1708786.0,2018-03-02,486,High,83.05,1
62004U40PV,55,1,822030.0,2017-07-26,705,Low,78.04,1
48617I60VZ,37,1,1329263.0,2018-09-18,286,High,55.65,0
75452R88GP,37,1,1471273.0,2018-08-14,321,High,62.64,0
38543N20MQ,39,0,1003937.0,2019-03-09,114,Medium,34.95,0
43695M65FS,59,0,508157.0,2018-05-16,411,Low,47.54,0
59497G75VE,44,1,1110402.0,2018-11-28,215,Medium,40.97,0
33381P32UY,58,1,1505819.0,2019-04-14,78,High,33.49,0
91594P48SZ,55,0,358420.0,2019-05-17,45,Low,15.02,0
39871D11RA,65,1,796207.0,2017-11-14,594,Low,66.2,0
35398X73TZ,59,1,923771.0,2019-05-29,33,Low,18.65,0
87875X44NQ,51,0,1451390.0,2017-01-25,887,High,94.91,1
68921K20EQ,42,1,1229152.0,2018-05-02,425,Medium,65.74,0
39120Z63UT,30,0,1452894.0,2019-04-03,89,High,45.64,0
57123Y82ZA,28,0,619665.0,2017-08-11,689,Low,81.83,1
59162W98QY,50,1,1416612.0,2018-08-13,322,High,58.09,0
79363V81BB,61,0,702285.0,2018-03-25,463,Low,57.28,0
01704G07WV,45,1,1577129.0,2018-11-08,235,High,54.48,0
20943M06ZD,57,0,818829.0,2018-06-28,368,Low,51.45,0
49295T83WJ,36,0,1230890.0,2017-05-30,762,Medium,91.23,1
04348C21JU,60,0,1435592.0,2017-02-06,875,High,94.07,1
45498L66WV,37,0,1796949.0,2018-01-11,536,High,87.67,1
11011U32KI,40,0,1190294.0,2018-07-04,362,Medium,64.35,0
68659Q07VY,52,1,1663212.0,2018-02-26,490,High,77.81,1
07372W18ID,39,1,1006564.0,2018-02-28,488,Medium,67.29,0
75376J15TJ,65,1,791968.0,2018-05-08,419,Low,48.46,0
48009Q81EG,59,0,681646.0,2019-06-24,7,Low,16.7,0
23021W81IW,55,0,1101170.0,2019-05-18,44,Medium,27.18,0
28331C60LK,62,0,781595.0,2018-06-02,394,Low,51.88,0
81257S92NM,29,0,877958.0,2016-12-08,935,Low,94.16,1
35820R91LP,63,1,373444.0,2018-06-24,372,Low,34.08,0
90734M86HU,27,0,1122391.0,2017-11-01,607,Medium,84.32,1
29939P90DK,33,0,1155868.0,2019-05-24,38,Medium,32.74,0
26615L67VO,63,1,1484490.0,2017-06-16,745,High,88.28,1
55069F87UY,29,0,634376.0,2019-03-25,98,Low,27.79,0
53096L65OK,61,0,1869396.0,2019-01-22,160,High,55.26,0
62801K54YJ,27,1,636927.0,2019-06-29,2,Low,17.5,0
22183Z27NC,51,1,1431132.0,2018-12-03,210,High,46.6,0
52823S23GL,45,1,1408501.0,2018-08-07,328,High,59.79,0
80550Q52YP,51,1,940859.0,2017-03-11,842,Low,88.1,1
77985P10BA,49,1,1004630.0,2016-12-17,926,Medium,91.97,1
40285V45PI,51,1,1487407.0,2019-01-12,170,High,43.88,0
14244B59DN,31,1,659334.0,2019-05-08,54,Low,20.53,0
53581V34AL,58,0,1073051.0,2018-06-29,367,Medium,57.45,0
25483V82VD,57,0,761358.0,2018-05-30,397,Low,53.01,0
70679J92CV,28,1,871560.0,2018-12-27,186,Low,36.43,0
39033L77BS,61,1,1231974.0,2018-03-24,464,Medium,64.88,0
82910Q93WZ,60,1,350982.0,2017-08-15,685,Low,65.8,0
91518H33HU,54,0,1024792.0,2018-03-24,464,Medium,66.79,0
50887O40SL,31,1,742741.0,2016-11-26,947,Low,92.08,1
86705L12LJ,27,0,856315.0,2016-11-22,951,Low,94.52,1
74301H68OS,64,0,650512.0,2018-02-21,495,Low,58.47,0
94404A24SC,64,0,1302227.0,2017-08-01,699,Medium,86.44,1
89672Z09DU,31,0,608503.0,2018-06-15,381,Low,54.42,0
35569O36HC,29,1,662623.0,2018-03-11,477,Low,60.69,0
79326Q77PK,52,0,1024281.0,2018-08-27,308,Medium,51.73,0
94755S73VJ,27,0,1328894.0,2018-12-08,205,High,55.36,0
13587V07OX,37,1,1440571.0,2019-04-02,90,High,38.29,0
53200G30CK,31,0,1372040.0,2018-09-15,289,High,63.79,0
25742Q54QM,35,0,704311.0,2018-02-26,490,Low,66.5,0
60995D11JC,45,1,1498097.0,2018-06-12,384,High,67.28,0
37826R30PS,54,0,1819231.0,2018-05-12,415,High,78.55,1
05885C46TN,25,0,1252576.0,2018-05-02,425,Medium,74.58,0
73287Q64KM,41,1,823194.0,2018-06-12,384,Low,52.02,0
85365V39KN,46,1,805194.0,2019-02-14,137,Low,26.49,0
23524D22ZH,38,1,1166992.0,2017-12-23,555,Medium,76.38,1
05566E84AR,39,1,1597115.0,2018-07-07,359,High,68.59,0
26173N14HK,27,1,858411.0,2018-05-19,408,Low,59.05,0
57719L23KM,57,1,1351139.0,2018-05-07,420,High,64.43,0
48924X88CR,55,1,1582199.0,2018-05-03,424,High,70.39,0
23836Q55LU,62,1,614844.0,2018-07-30,336,Low,36.48,0
22344E50GW,62,1,1301456.0,2017-03-03,850,Medium,90.74,1
15230V40KR,62,0,1071597.0,2019-03-14,109,Medium,30.59,0
11241F34EM,28,0,1327880.0,2017-08-10,690,High,90.25,1
35972M56YU,43,1,896910.0,2018-08-13,322,Low,46.89,0
65684F81ZY,52,1,405768.0,2018-10-13,261,Low,27.45,0
48871Y59PM,27,0,1409225.0,2017-06-21,740,High,92.6,1
35536F86EW,61,0,1363788.0,2018-08-28,307,High,57.74,0
14955Z47ZX,56,0,1922958.0,2018-09-15,289,High,70.19,0
26521E78DA,64,1,1284747.0,2017-02-24,857,Medium,90.67,1
34979Q01OM,51,1,1991313.0,2019-03-10,113,High,50.65,0
42836S82OG,40,0,1827813.0,2018-06-09,387,High,79.24,1
16357G88XT,57,0,1265886.0,2018-04-23,434,Medium,68.68,0
42550J91RF,35,0,745964.0,2018-02-02,514,Low,69.59,0
38810J62WB,41,1,1514497.0,2018-10-27,247,High,55.21,0
94930R08YZ,35,1,1154587.0,2018-03-02,486,Medium,71.21,0
00709G16AM,38,1,812649.0,2018-12-17,196,Low,33.59,0
89508X09DV,59,1,1805104.0,2019-05-10,52,High,37.7,0
97708N63DQ,47,1,1448335.0,2018-08-08,327,High,60.14,0
28183G48AI,37,1,1363883.0,2018-08-31,304,High,58.35,0
78025K44NH,54,0,1622854.0,2018-04-20,437,High,76.69,1
96324X29IK,25,1,805153.0,2018-07-19,347,Low,51.98,0
30655F50ZG,47,0,1041118.0,2019-06-12,19,Medium,25.64,0
53801B76WM,52,0,392174.0,2018-10-04,270,Low,32.55,0
42959S63QT,44,0,1298425.0,2018-06-08,388,Medium,68.26,0
90368Q43OK,32,1,730786.0,2018-02-27,489,Low,62.74,0
35905K31ER,33,1,736636.0,2017-08-08,692,Low,79.62,1
32417C07GQ,45,0,980393.0,2018-12-24,189,Medium,40.22,0
72919E88IL,57,1,865860.0,2019-03-02,121,Low,24.17,0
18494C42IQ,55,0,348205.0,2018-10-16,258,Low,29.83,0
30125N57YQ,57,0,1109232.0,2018-09-14,290,Medium,50.67,0
87139S19VL,34,0,1392082.0,2018-09-13,291,High,63.71,0
78088I44NA,56,0,848412.0,2019-02-24,127,Low,28.78,0
28314S78RA,39,1,1277045.0,2017-04-05,817,Medium,91.42,1
30957A46TL,63,0,1864602.0,2016-11-02,971,High,97.25,1
42573W64GU,46,1,839848.0,2018-02-18,498,Low,62.7,0
47914I44KR,39,0,1624914.0,2018-09-22,282,High,66.98,0
37465B05DJ,45,0,979951.0,2017-12-16,562,Medium,76.1,1
08058V74RS,47,0,828677.0,2018-09-12,292,Low,46.46,0
32042M54DZ,53,0,892279.0,2018-04-21,436,Low,61.27,0
21642D14UY,50,1,1568936.0,2018-03-13,475,High,75.37,1
65462X17NP,36,0,1447518.0,2018-07-27,339,High,68.95,0
25592C32AC,33,0,1419774.0,2018-05-07,420,High,75.76,1
66413D89KG,55,0,1619131.0,2018-06-10,386,High,72.39,0
72286V09UO,35,0,845205.0,2019-01-05,177,Low,38.31,0
20699H95AB,49,1,1299827.0,2018-07-13,353,Medium,58.62,0
40797F76XC,26,0,1329848.0,2019-02-03,148,High,49.73,0
55846R35MT,27,1,535515.0,2017-06-28,733,Low,80.13,1
62451T34CZ,65,1,1750947.0,2019-04-14,78,High,37.46,0
90068N54BY,28,1,581742.0,2018-06-09,387,Low,49.7,0
31735V51LN,28,1,920070.0,2016-11-01,972,Low,94.1,1
24496Q20UL,50,0,1360286.0,2018-08-23,312,High,61.0,0
77511Z11DN,61,1,371643.0,2018-07-13,353,Low,32.76,0
57793L33KI,37,0,1913362.0,2019-06-28,3,High,46.45,0
08290L70WS,40,1,1437219.0,2016-11-13,960,High,95.75,1
56759F80AU,54,0,1818374.0,2018-12-21,192,High,59.09,0
35772E70GL,63,0,357581.0,2019-05-23,39,Low,13.65,0
98316G12PU,36,1,1182342.0,2018-12-10,203,Medium,43.61,0
18452D61FK,51,1,640380.0,2018-05-23,404,Low,46.81,0
97692S03UI,61,0,870525.0,2019-04-19,73,Low,23.83,0
76991C71XN,64,1,1173567.0,2017-03-08,845,Medium,89.2,1
17086Q67MF,40,1,1018765.0,2018-08-23,312,Medium,49.73,0
44878Z15ZB,57,0,1757135.0,2019-02-14,137,High,51.11,0
93115T90RZ,39,0,964649.0,2018-09-18,286,Medium,51.4,0
26431D66JU,32,1,792185.0,2018-10-17,257,Low,40.52,0
20269P45YF,62,1,1311791.0,2019-04-18,74,Medium,28.06,0
03120U16DF,60,0,1598095.0,2018-07-31,335,High,66.3,0
41398M32KT,59,0,1477159.0,2018-10-08,266,High,56.89,0
35184K62FZ,26,1,773350.0,2019-04-23,69,Low,24.56,0
86582Y35UB,28,1,640085.0,2019-01-07,175,Low,30.22,0
43418J24LB,31,1,1177618.0,2019-05-28,34,Medium,28.65,0
06634H68IR,39,0,1748451.0,2019-03-16,107,High,52.57,0
91513K81IW,34,1,596388.0,2018-12-01,212,Low,31.2,0
44015L54UJ,30,1,532099.0,2018-10-25,249,Low,34.1,0
20286E89IU,35,1,743400.0,2018-12-23,190,Low,32.2,0
56573N41AQ,36,0,1560824.0,2019-05-01,61,High,43.87,0
51015X81WO,40,0,927665.0,2018-11-11,232,Low,44.59,0
44216T93GY,45,0,1420792.0,2018-04-19,438,High,74.78,0
88694N58VC,29,0,1351218.0,2018-05-11,416,High,74.95,0
58324U84OJ,42,0,1505251.0,2018-11-06,237,High,59.07,0
02970O36RQ,50,0,1097403.0,2018-07-01,365,Medium,59.92,0
18796J97HC,38,1,1507563.0,2019-05-31,31,High,33.94,0
91631B35SV,51,1,1073339.0,2018-06-08,388,Medium,56.06,0
19529X87OX,59,1,1033622.0,2018-02-24,492,Medium,63.45,0
53669F71ZC,52,0,1243317.0,2018-07-15,351,Medium,61.54,0
78567H89VY,56,0,1167288.0,2018-10-01,273,Medium,50.63,0
93792J81IN,31,0,609304.0,2019-03-25,98,Low,26.86,0
45550L34EL,46,0,1216997.0,2017-01-14,898,Medium,94.2,1
28409X87BK,44,1,1446789.0,2018-06-03,393,High,67.2,0
15442T42YP,27,1,678530.0,2017-06-23,738,Low,82.63,1
29162B61LH,54,0,542420.0,2019-03-24,99,Low,21.23,0
85938U09RI,48,0,1346112.0,2017-05-14,778,High,91.66,1
47664S80DC,62,1,1677376.0,2018-08-01,334,High,62.53,0
66032D40VK,37,1,1172143.0,2019-06-17,14,Medium,25.62,0
70034Q58CQ,59,0,1268997.0,2017-01-08,904,Medium,93.86,1
95786Z91CN,45,1,1289740.0,2018-02-16,500,Medium,72.98,0
06717J24QC,45,0,1365553.0,2018-11-26,217,High,52.75,0
42812A75EJ,59,1,658059.0,2019-06-19,12,Low,13.83,0
91349F86FI,53,0,800958.0,2018-06-27,369,Low,52.17,0
34213R21PG,34,0,1239392.0,2018-04-14,443,Medium,73.92,0
83323K41QY,49,1,1058276.0,2017-12-22,556,Medium,72.11,0
65824H44TQ,28,0,660691.0,2019-06-09,22,Low,22.54,0
83467I57UU,32,1,519086.0,2018-05-27,400,Low,48.4,0
29878E88JL,26,0,686721.0,2017-02-13,868,Low,91.21,1
92760P46RY,62,1,945281.0,2019-04-13,79,Low,21.56,0
00018C64UH,31,0,1493811.0,2018-05-29,398,High,75.84,1
51452G33FY,51,0,1878359.0,2018-06-03,393,High,78.55,1
93729D55OV,37,0,1745590.0,2019-04-23,69,High,49.08,0
68542D89UM,64,1,317495.0,2019-01-28,154,Low,16.46,0
45423G35WS,33,0,1295027.0,2016-11-05,968,Medium,96.43,1
59221J86TE,26,1,718815.0,2018-04-12,445,Low,59.62,0
96845S83JH,46,1,1332688.0,2018-03-15,473,High,71.38,0
26285D06OZ,47,0,1485298.0,2019-02-27,124,High,45.56,0
94733Y35NF,53,0,848255.0,2018-09-04,300,Low,46.18,0
23320K91UR,62,0,873452.0,2019-02-03,148,Low,29.79,0
57609O15VI,64,1,898509.0,2019-05-14,48,Low,18.4,0
26111L55VR,54,1,1420180.0,2019-05-11,51,High,30.1,0
67856A12DN,36,0,1231161.0,2018-02-23,493,Medium,77.22,1
63000D79JB,59,0,1928967.0,2018-03-26,462,High,82.51,1
13161N46JY,34,1,783559.0,2016-09-25,1009,Low,93.82,1
25101H16WW,59,1,1714833.0,2018-07-29,337,High,64.44,0
03605V88XD,62,0,1860980.0,2018-03-18,470,High,81.52,1
30802K12PK,47,0,1780215.0,2018-08-25,310,High,71.01,0
72947B64TB,57,0,1659496.0,2017-10-09,630,High,88.09,1
31150G71RE,44,0,958545.0,2018-04-25,432,Medium,64.68,0
72523T05LU,48,1,1096761.0,2018-03-08,480,Medium,66.44,0
60709Q23PF,40,0,1299770.0,2018-06-15,381,Medium,68.58,0
12115G66IE,56,1,1619414.0,2017-05-20,772,High,91.24,1
87662Z61YK,45,1,852892.0,2019-01-14,168,Low,30.32,0
68042K26RP,25,1,922357.0,2018-05-15,412,Low,61.51,0
98044F30YB,45,1,1078548.0,2017-01-20,892,Medium,91.79,1
55928Q92TO,55,1,346538.0,2018-06-15,381,Low,36.27,0
28871X19AC,39,0,885292.0,2019-04-22,70,Low,28.4,0
29264C76PV,46,1,1311436.0,2018-08-25,310,Medium,55.3,0
66658N28UZ,32,0,1282150.0,2019-04-07,85,Medium,40.48,0
86886E73LC,30,1,838358.0,2018-05-17,410,Low,57.98,0
35826H60CF,31,0,713244.0,2019-01-10,172,Low,35.71,0
73410P11CI,32,0,1138895.0,2017-08-19,681,Medium,87.59,1
35499F22VA,26,0,1133241.0,2019-01-19,163,Medium,46.33,0
30054G64BP,37,0,1145113.0,2018-07-24,342,Medium,62.09,0
79354E05EO,56,1,880135.0,2018-09-09,295,Low,40.3,0
51315M19UM,46,1,1240569.0,2018-07-07,359,Medium,58.55,0
72913V20XM,53,1,430850.0,2019-01-03,179,Low,21.43,0
68093Q83LP,34,1,980758.0,2018-11-26,217,Medium,40.59,0
18983M58GZ,43,1,1453506.0,2019-05-25,37,High,32.1,0
02269U11KX,25,1,628368.0,2018-08-24,311,Low,43.79,0
66865X92KO,39,1,1509578.0,2019-02-27,124,High,42.87,0
72545K81NA,57,0,1716772.0,2018-10-22,252,High,61.84,0
42880C29MM,27,0,1260856.0,2016-09-15,1019,Medium,97.18,1
44563H50JA,50,1,1062012.0,2018-03-09,479,Medium,65.07,0
78999O53TO,40,0,1436501.0,2019-01-17,165,High,50.46,0
19407C27IT,50,0,1503304.0,2019-04-20,72,High,39.93,0
86540R95NJ,44,1,1125650.0,2018-05-24,403,Medium,60.68,0
27300J89GO,56,1,1461057.0,2018-12-19,194,High,44.37,0
68814Z60LS,65,1,1098111.0,2018-04-15,442,Medium,58.52,0
27522U71EU,36,1,816237.0,2017-10-21,618,Low,75.07,1
03342Y82LJ,33,0,1252384.0,2019-06-11,20,Medium,33.24,0
94271V03OR,63,1,1140285.0,2019-05-27,35,Medium,21.61,0
37779T20SV,59,0,465175.0,2018-11-05,238,Low,29.67,0
68918H60NG,39,1,959049.0,2018-12-05,208,Medium,37.89,0
96072K44RD,50,1,1159475.0,2018-05-08,419,Medium,61.55,0
80623U25MI,38,0,1841061.0,2019-06-09,22,High,46.33,0
70229F28EI,64,1,1825657.0,2018-09-23,281,High,60.34,0
45216T74VT,51,1,1525847.0,2018-05-11,416,High,69.38,0
24506V39MS,27,0,682286.0,2018-03-25,463,Low,65.4,0
08502E88UJ,27,0,1461122.0,2017-09-10,659,High,90.39,1
75635K71HG,53,0,1387807.0,2018-11-20,223,High,51.8,0
63673J10RR,61,0,610134.0,2019-03-28,95,Low,20.85,0
55260E64WT,57,0,634105.0,2018-04-24,433,Low,53.54,0
76630W41RB,49,0,1566356.0,2018-07-29,337,High,68.36,0
32428L31MA,36,0,1832470.0,2019-06-06,25,High,46.96,0
61593G03CA,54,1,1424889.0,2018-06-10,386,High,63.62,0
63345L00ZN,60,1,1668794.0,2019-01-06,176,High,46.66,0
76868O11JJ,40,0,1253793.0,2018-10-26,248,Medium,54.48,0
84426W77NK,50,0,1334497.0,2019-01-27,155,High,44.19,0
09546O79FF,29,1,680167.0,2018-11-04,239,Low,36.82,0
67519D37BR,32,0,1079789.0,2018-03-26,462,Medium,72.73,0
74738G16NG,29,1,903316.0,2018-11-15,228,Low,41.09,0
67288U32RU,44,0,1757787.0,2019-04-11,81,High,48.77,0
70025R03XP,45,0,1360307.0,2018-09-29,275,High,58.57,0
42320X58KQ,57,0,1502455.0,2018-05-25,402,High,70.92,0
52471L95SA,29,1,998503.0,2018-10-20,254,Medium,46.12,0
85679I94YA,43,1,901435.0,2018-03-21,467,Low,61.88,0
02531D16JM,61,0,1402687.0,2018-05-11,416,High,69.13,0
27577F64HD,58,0,1937715.0,2018-07-02,364,High,76.18,1
56714D30RA,60,1,1759560.0,2018-08-18,317,High,63.31,0
66003T14EF,52,1,621032.0,2019-03-21,102,Low,19.52,0
12526O24AQ,57,0,889741.0,2018-08-22,313,Low,47.51,0
77505I50GE,25,1,998975.0,2019-03-10,113,Medium,33.18,0
53205H45FM,46,1,1327226.0,2018-04-10,447,High,68.99,0
11526N72OT,29,0,709697.0,2018-05-08,419,Low,61.29,0
43771J14UI,64,0,463610.0,2019-05-22,40,Low,14.89,0
19171Z88MQ,39,1,974303.0,2018-08-05,330,Medium,50.75,0
44543Y32GL,26,1,670344.0,2018-05-29,398,Low,53.62,0
53911G59EP,54,0,1282518.0,2018-08-12,323,Medium,59.18,0
79206S22DC,48,1,1319166.0,2018-03-05,483,Medium,71.51,0
96428C31CR,29,1,547050.0,2018-02-27,489,Low,59.08,0
92448W59UT,42,1,1374809.0,2018-07-31,335,High,60.44,0
17491C73YL,51,1,1343883.0,2019-06-29,2,High,25.13,0
00520K14CK,60,0,1143429.0,2019-06-07,24,Medium,25.36,0
80158O34DJ,56,0,1733141.0,2018-10-12,262,High,63.46,0
63657W53UX,37,1,1036145.0,2018-06-04,392,Medium,59.2,0
82962G83HS,36,1,1272395.0,2018-08-31,304,Medium,56.35,0
73660K01OK,44,0,869969.0,2018-05-11,416,Low,61.03,0
94316V26FW,40,0,849074.0,2018-03-18,470,Low,66.72,0
59307Y88RF,43,1,1063690.0,2019-03-26,97,Medium,29.04,0
75522P17JA,55,1,1648866.0,2017-01-16,896,High,94.79,1
57623H90EU,39,1,1020159.0,2019-04-01,91,Medium,28.5,0
91152N98FL,44,0,957352.0,2018-04-21,436,Medium,65.03,0
53076V18GH,42,1,1016909.0,2018-11-20,223,Medium,40.01,0
33557C52DM,35,0,1001283.0,2019-06-15,16,Medium,27.1,0
24558I69QZ,53,1,1030701.0,2018-04-09,448,Medium,60.57,0
71461V95QV,36,1,1266947.0,2018-12-21,192,Medium,44.59,0
09392K05FI,40,1,859934.0,2017-04-16,806,Low,86.85,1
23775Q53LI,49,0,1303570.0,2018-07-06,360,Medium,64.58,0
99878O84JI,40,1,1488628.0,2018-12-09,204,High,50.36,0
93473I33ZT,25,0,1419241.0,2018-10-06,268,High,64.35,0
00136A88YY,61,1,1692817.0,2017-09-13,656,High,86.77,1
26400T11VD,46,1,1234040.0,2018-07-06,360,Medium,58.49,0
13059T68CK,27,0,965953.0,2016-12-18,925,Medium,94.53,1
49755U05PW,54,1,1975349.0,2017-02-10,871,High,95.84,1
52792X60YM,29,1,1022896.0,2017-04-19,803,Medium,89.64,1
56877M39CW,48,1,1550231.0,2018-05-26,401,High,69.26,0
94213U54TI,58,0,988273.0,2018-05-07,420,Medium,60.72,0
83579F98TO,41,0,1359929.0,2018-11-29,214,High,53.36,0
25926B37DF,38,0,806160.0,2018-12-26,187,Low,37.61,0
20274K07ES,25,0,1125295.0,2017-09-21,648,Medium,86.73,1
79178N85YY,26,1,729503.0,2019-06-26,5,Low,19.26,0
74138E89LX,25,0,986170.0,2019-02-27,124,Medium,38.99,0
51872P00OZ,38,1,883087.0,2018-05-13,414,Low,57.41,0
02989S69IE,35,0,1466791.0,2018-07-22,344,High,70.03,0
19190Q61ZW,39,0,1805423.0,2019-05-08,54,High,48.49,0
05371H35SH,54,1,914905.0,2018-09-02,302,Low,42.38,0
08765U68HW,61,1,348666.0,2016-10-17,987,Low,86.99,1
22116F29BA,25,0,1353131.0,2018-05-11,416,High,75.78,1
34722H24LU,55,1,593517.0,2016-10-13,991,Low,90.28,1
35982Z92OF,65,0,570465.0,2018-09-27,277,Low,34.11,0
00901N75ET,54,1,400789.0,2016-11-30,943,Low,86.35,1
76073Y70JB,62,1,1235589.0,2019-06-13,18,Medium,22.23,0
68711I84QB,46,1,1523428.0,2018-07-12,354,High,64.81,0
26850E96EE,61,1,1066124.0,2019-06-08,23,Medium,19.91,0
28781W41HM,43,1,1448073.0,2018-09-09,295,High,57.95,0
77326F29WI,65,0,1361126.0,2019-06-26,5,High,27.05,0
33111H22BX,33,0,1100216.0,2019-02-07,144,Medium,41.72,0
69023Y57XZ,39,1,1092293.0,2019-01-19,163,Medium,36.66,0
72754G06VE,44,1,1399694.0,2019-06-23,8,High,28.18,0
43149Z27LM,59,1,1235246.0,2018-11-15,228,Medium,41.46,0
62344J16AQ,34,0,1487927.0,2018-09-02,302,High,66.95,0
28476Q34HK,40,0,1531897.0,2017-06-06,755,High,92.92,1
85950A42YO,28,0,1273075.0,2017-10-16,623,Medium,86.88,1
19127W40LB,29,0,1321757.0,2019-06-12,19,Medium,35.7,0
20095N74SW,33,0,652011.0,2018-11-04,239,Low,40.32,0
48496P96BM,58,0,749634.0,2017-09-08,661,Low,76.83,1
97059U45YN,26,1,764204.0,2018-08-04,331,Low,49.01,0
12738G04KF,63,0,528269.0,2019-01-04,178,Low,25.12,0
68799R29XD,49,0,1564837.0,2017-01-28,884,High,95.47,1
96473Q46RN,45,1,878007.0,2018-10-22,252,Low,38.78,0
10024R79NK,60,1,1022985.0,2019-05-30,32,Medium,19.98,0
45861Z65TB,31,1,806501.0,2018-12-09,204,Low,35.9,0
86607K98TV,55,0,851402.0,2018-06-01,395,Low,55.6,0
94988H63CD,54,0,455010.0,2019-05-23,39,Low,16.12,0
42827N95KY,43,0,1658589.0,2019-05-14,48,High,43.13,0
80293Y37OO,27,1,1165631.0,2016-11-04,969,Medium,95.33,1
35337S99NP,33,1,804811.0,2018-05-31,396,Low,54.93,0
20854Y43WU,61,0,1003191.0,2018-06-14,382,Medium,56.46,0
22688S16NM,40,1,874201.0,2018-06-29,367,Low,51.8,0
23651O31EW,58,0,1443321.0,2019-04-16,76,High,36.86,0
11446A96PC,38,1,1094151.0,2018-07-07,359,Medium,57.02,0
97154V10CW,40,1,876722.0,2018-06-14,382,Low,53.43,0
66449C73FT,39,1,1055584.0,2019-06-10,21,Medium,23.58,0
79574C83CZ,28,1,912379.0,2017-11-09,599,Low,76.96,1
88043I17FW,25,0,1049844.0,2018-06-16,380,Medium,66.46,0
53932D45IE,47,0,1860548.0,2016-10-08,996,High,97.89,1
95664F70ED,33,1,692818.0,2019-02-22,129,Low,26.34,0
52495Z49CT,36,1,1444790.0,2019-01-09,173,High,47.09,0
96333V71JP,27,1,800999.0,2019-05-31,31,Low,22.04,0
13876G06SS,48,0,1195950.0,2019-04-21,71,Medium,33.13,0
88513W88AL,37,1,1455633.0,2017-10-30,609,High,84.57,1
95828U49JP,59,1,622870.0,2018-02-25,491,Low,53.29,0
23626U94MV,62,0,1955528.0,2018-05-31,396,High,78.1,1
05155L96JS,36,1,1210814.0,2018-03-13,475,Medium,71.21,0
39118L79DQ,34,1,545357.0,2018-03-18,470,Low,55.8,0
26754L58RZ,26,1,567474.0,2018-07-13,353,Low,46.34,0
35158C70YI,57,0,1691576.0,2019-05-31,31,High,38.61,0
72188L11DD,62,0,924188.0,2018-03-24,464,Low,62.51,0
18072L27AF,54,1,393020.0,2018-03-26,462,Low,45.8,0
80640G93SO,33,0,1270825.0,2019-04-03,89,Medium,40.34,0
29330P64XB,43,1,825438.0,2018-07-11,355,Low,48.52,0
10179B82NB,31,1,886665.0,2019-04-16,76,Low,26.27,0
55498A42GG,58,0,325114.0,2018-05-29,398,Low,41.98,0
70467E49MQ,55,1,1232417.0,2018-05-18,409,Medium,61.05,0
04922O13EL,62,1,1939264.0,2018-07-12,354,High,70.27,0
19980X85HP,60,0,1201721.0,2018-04-07,450,Medium,68.03,0
