ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
43945C71DK,58,M,"  1,169,983 ",5/26/2018
43648V39WP,26,M,"  1,158,112 ",7/29/2018
51064F88WQ,25,F,"  820,285 ",8/15/2017
69770I41AK,36,F,"  1,139,823 ",5/19/2017
48821N58ZS,31,F,"  1,037,081 ",5/23/2018
10176S60TH,61,F,"  1,992,935 ",8/17/2017
23503J07RO,60,F,"  985,542 ",5/14/2018
11138R38FD,63,M,"  941,261 ",4/30/2018
42969V33AB,60,M,"  1,323,720 ",5/7/2018
52251P37AI,48,M,"  1,391,100 ",7/2/2018
57163P43NV,48,M,"  1,801,607 ",4/5/2019
75677M20OU,54,F,"  1,921,846 ",12/26/2018
23967G61PP,25,F,"  1,067,623 ",1/12/2019
34662G98SF,56,M,"  900,797 ",8/22/2018
70576N65OW,39,F,"  1,005,024 ",4/23/2017
07243X50PG,29,F,"  1,122,134 ",1/29/2019
87875Q17KC,42,F,"  1,181,343 ",8/26/2018
75417B09VL,59,M,"  1,988,373 ",9/16/2016
06880F38NZ,37,F,"  1,318,043 ",5/16/2017
36149V72TQ,63,F,"  1,546,403 ",9/4/2018
60780Q20PC,29,M,"  1,462,867 ",1/14/2019
88173R56ET,41,F,"  927,644 ",12/30/2018
58526X65UH,49,F,"  899,084 ",2/5/2017
24329V01ZE,57,M,"  1,312,073 ",4/5/2018
94565Z37RK,52,M,"  1,931,205 ",1/1/2019
82183C47WF,62,F,"  409,722 ",4/17/2018
05762N56XF,39,F,"  1,164,639 ",4/4/2019
20323I29KM,29,M,"  1,468,694 ",4/20/2019
32258W69KQ,45,F,"  1,254,993 ",11/2/2017
31260S54KD,65,M,"  1,877,726 ",3/31/2019
14377M22KE,52,M,"  912,820 ",12/31/2016
58373F97TM,49,F,"  1,272,860 ",7/12/2018
08924Z95GC,65,F,"  1,901,206 ",5/27/2019
43178O52NF,54,F,"  447,300 ",2/22/2019
45533M02AE,36,M,"  1,041,929 ",1/26/2019
54115P59BE,39,M,"  1,650,492 ",6/9/2019
43071S61DB,46,M,"  1,845,463 ",4/6/2018
65076R08HU,38,F,"  1,094,325 ",4/9/2019
13757V73IJ,45,F,"  1,594,773 ",12/15/2018
97576P71RS,48,F,"  1,084,523 ",3/16/2018
73330F88MB,47,M,"  1,103,769 ",8/3/2018
07572F82DF,60,M,"  878,712 ",1/10/2019
45574C26RW,50,M,"  1,663,845 ",1/2/2019
61430K18LB,42,M,"  1,880,052 ",3/16/2019
47824V67YR,43,F,"  1,299,651 ",11/1/2018
30143Z01EN,62,F,"  1,122,080 ",7/14/2018
33069X11CI,56,F,"  1,849,989 ",2/2/2018
45883O34TU,33,M,"  1,333,825 ",3/18/2019
54512H07HR,54,M,"  1,436,355 ",8/3/2018
37807B09ER,28,F,"  767,319 ",11/18/2018
37296V36MH,45,F,"  975,682 ",5/29/2018
08165S31RB,28,M,"  786,263 ",9/6/2018
01408I14HN,34,M,"  658,396 ",3/17/2018
36069W47QD,52,M,"  1,084,678 ",8/23/2018
91479D76BQ,58,M,"  1,457,115 ",7/2/2018
16539U72OQ,55,M,"  1,661,667 ",12/23/2018
22150O05LC,36,F,"  1,002,634 ",11/17/2017
05005N08MQ,43,M,"  990,575 ",9/8/2017
26116O26EB,60,M,"  1,179,483 ",6/6/2018
07783K01OK,36,F,"  1,269,483 ",3/30/2017
17248P89WM,47,F,"  1,306,081 ",3/22/2019
21420K96QL,50,F,"  1,334,689 ",4/23/2018
97898S72RD,26,M,"  1,417,440 ",3/19/2018
66333X48CY,61,F,"  549,649 ",9/26/2018
93629A71VR,59,F,"  1,295,125 ",5/16/2018
98998H05OS,28,M,"  1,457,543 ",2/20/2018
81408K12IX,46,M,"  864,654 ",12/23/2016
42278T97QC,55,F,"  1,548,029 ",1/17/2018
43131T00QU,61,F,"  1,540,426 ",3/27/2018
82430R50WN,61,F,"  604,244 ",8/22/2017
18998M10OQ,50,M,"  1,247,727 ",2/27/2018
01399R37JA,39,F,"  1,003,644 ",2/26/2017
16928D83XH,53,F,"  1,043,963 ",3/19/2018
65622P35LN,42,M,"  1,658,097 ",5/10/2017
38200Y11TY,65,M,"  1,168,216 ",3/26/2018
07083R98AB,53,F,"  1,621,218 ",11/1/2018
59642B37QT,27,M,"  1,099,907 ",8/27/2017
32299R41AH,45,F,"  1,109,400 ",3/7/2017
39092O58DH,58,F,"  1,854,638 ",12/8/2018
61213K93RK,35,M,"  745,508 ",3/22/2018
26274T47VJ,26,M,"  801,476 ",2/6/2019
23840M90KR,26,M,"  923,305 ",1/13/2019
86055C72EG,29,F,"  1,063,512 ",8/27/2018
92371M36HP,48,F,"  1,358,964 ",4/22/2018
59915C76QC,32,F,"  928,858 ",12/4/2016
35798F89CZ,33,M,"  1,434,655 ",4/9/2019
02060B59GT,53,M,"  1,031,034 ",4/6/2018
09914T71DN,41,F,"  818,295 ",11/1/2018
25906P73WN,28,M,"  1,191,234 ",6/10/2017
20976K40RU,37,M,"  1,612,369 ",5/10/2018
88798C01ZH,50,M,"  899,665 ",1/25/2019
32025R75NK,59,M,"  1,023,777 ",4/18/2018
26946B04DL,53,F,"  388,120 ",6/30/2018
82676A31RI,56,M,"  300,483 ",7/23/2018
10673T58CI,31,F,"  799,004 ",7/28/2018
96776K23XN,59,M,"  505,600 ",4/5/2017
72962S75HS,29,M,"  1,375,649 ",11/11/2018
31787P92YQ,47,M,"  1,404,394 ",12/31/2018
72914M24CZ,57,F,"  1,604,833 ",7/17/2018
00729U17WF,25,F,"  561,691 ",11/12/2018
51731P16WG,37,F,"  970,299 ",12/10/2018
44575C58EN,27,M,"  660,030 ",7/16/2018
58469V12TD,58,M,"  1,951,894 ",3/4/2018
27486Q58UX,40,F,"  1,081,818 ",5/15/2019
72446P43TE,49,F,"  834,124 ",7/29/2018
82561T75SK,64,M,"  337,009 ",8/29/2018
04034V72AD,25,F,"  573,447 ",8/8/2017
60581J97UQ,31,F,"  966,380 ",2/8/2019
34995L63KP,53,M,"  579,402 ",4/20/2018
87041T18DM,47,M,"  1,366,995 ",4/12/2018
47748R64YL,49,F,"  818,004 ",10/28/2018
49386H59XK,25,M,"  809,737 ",7/17/2017
52993Y71MB,32,M,"  674,466 ",3/12/2018
95925R98KG,36,F,"  1,492,430 ",7/21/2018
37502M27VP,65,F,"  1,354,049 ",8/30/2018
81696S31WL,25,M,"  1,169,285 ",6/23/2019
97679D89JG,35,F,"  1,084,283 ",11/13/2018
72361R21FP,50,M,"  1,697,786 ",5/31/2019
22616S90NQ,44,M,"  1,570,895 ",3/21/2018
04633Z04XG,32,M,"  685,355 ",9/19/2018
24547U44KJ,59,F,"  424,922 ",7/17/2018
35029N63LE,61,M,"  1,760,475 ",12/9/2016
87915V74BH,64,F,"  1,554,510 ",11/3/2018
89198O12OH,54,F,"  477,395 ",5/23/2018
72684K27IZ,39,M,"  1,309,684 ",5/28/2019
19874G24VY,51,F,"  503,324 ",9/16/2018
11228C97LJ,30,M,"  1,319,325 ",6/14/2018
11909P54NH,45,F,"  806,555 ",8/1/2018
33930F02LI,53,M,"  1,094,746 ",11/29/2018
04440G05ZT,42,M,"  1,726,333 ",12/12/2016
47105P26EJ,43,F,"  1,122,114 ",12/2/2018
81566Z02FD,55,M,"  909,863 ",11/5/2018
32185E23XG,29,M,"  1,348,891 ",12/23/2017
64268U63GA,46,F,"  1,248,673 ",8/10/2018
94635O76SJ,55,F,"  1,148,859 ",9/10/2018
57552D47BX,46,M,"  1,583,351 ",6/21/2019
00748G38WZ,30,F,"  862,570 ",2/22/2019
10015Q79VJ,46,M,"  1,802,799 ",4/15/2017
70446D95OX,49,F,"  1,065,921 ",2/10/2017
20841J98ZH,49,F,"  979,679 ",11/23/2018
47541L56IS,28,F,"  999,890 ",5/16/2019
15976D83KW,44,F,"  809,691 ",2/10/2019
31957D94ND,63,F,"  1,070,154 ",6/27/2019
17844W25JM,30,F,"  687,603 ",10/28/2017
85044N84VV,58,F,"  769,922 ",4/26/2019
81187W27TX,43,F,"  1,163,695 ",3/16/2018
43758S20AW,58,F,"  1,099,686 ",2/5/2019
51665M72TQ,39,M,"  1,426,653 ",10/20/2018
28148V15MA,51,F,"  1,224,564 ",12/13/2016
29654D65FO,37,M,"  908,917 ",8/24/2018
65969L01KG,43,F,"  860,298 ",5/4/2018
04413D99GQ,42,M,"  1,901,435 ",5/13/2018
93697E22SJ,61,M,"  1,154,291 ",6/22/2018
08304O84KD,55,F,"  1,137,244 ",6/20/2017
87104L88BU,50,M,"  1,764,787 ",9/4/2017
81334W95VX,30,M,"  1,120,843 ",10/3/2018
89240T09QZ,61,F,"  1,339,938 ",6/27/2019
65025E30FM,30,F,"  569,669 ",12/6/2018
17248A95VS,40,F,"  840,179 ",12/2/2018
76048O88OU,40,F,"  1,367,471 ",9/10/2017
82321B20KV,42,M,"  1,947,227 ",4/23/2018
70344N72GE,53,F,"  503,391 ",3/22/2018
93020G96IE,30,M,"  1,306,097 ",1/15/2019
22091R85RW,60,M,"  1,736,692 ",4/3/2019
63665D84CP,25,M,"  1,402,729 ",9/10/2018
27382N91XY,53,F,"  1,995,386 ",4/22/2019
74666V04LJ,27,F,"  952,507 ",10/6/2018
36240R56NG,33,M,"  683,418 ",6/25/2019
51753V83GL,48,F,"  1,355,041 ",5/14/2018
09298E24AB,43,F,"  1,131,999 ",4/23/2019
67846T86JF,57,F,"  1,577,516 ",11/26/2017
44829E18FD,57,M,"  1,654,812 ",2/3/2019
43597Z71WW,45,M,"  1,922,270 ",9/18/2018
70733Z39XH,50,M,"  1,134,083 ",8/13/2018
47673I49FP,37,F,"  1,323,490 ",8/19/2017
21601W23XT,45,M,"  1,677,106 ",4/26/2018
02426J42KP,52,F,"  1,993,358 ",3/14/2018
85429O14FP,48,F,"  925,792 ",10/21/2018
14312J61MF,38,F,"  1,009,497 ",10/2/2018
38181D03SO,40,F,"  807,112 ",1/31/2018
48442L75FO,51,F,"  483,780 ",4/26/2019
64096H89GY,33,F,"  715,378 ",4/3/2018
09376H17NB,60,M,"  1,802,884 ",11/20/2017
23984E34KO,39,M,"  1,950,706 ",5/3/2018
73896I37YJ,26,F,"  828,775 ",1/6/2017
34563Z47WD,48,F,"  1,358,458 ",10/23/2018
69148R09GV,53,F,"  1,516,525 ",4/29/2018
14388D52XF,55,M,"  465,148 ",5/8/2019
86138P90VK,54,M,"  1,675,633 ",5/23/2019
07470G94MT,58,F,"  1,593,062 ",5/1/2018
71787R26BV,63,M,"  824,942 ",11/28/2018
47954P12IO,28,M,"  1,047,233 ",4/10/2018
04456P16FE,37,M,"  1,119,184 ",4/8/2018
54708L34LQ,34,F,"  737,078 ",6/5/2019
85028O41EA,29,F,"  984,227 ",5/29/2018
58903N04QT,48,F,"  970,783 ",12/17/2016
57804B83HC,61,M,"  1,407,333 ",9/25/2017
74661H24ZL,36,M,"  1,217,425 ",4/17/2017
02958Z54ZQ,65,M,"  1,118,978 ",8/22/2017
55038F79EJ,45,M,"  1,793,502 ",10/29/2017
39785E72GY,39,F,"  1,083,694 ",3/25/2018
92084O30AR,60,M,"  729,405 ",2/21/2018
60516D79BS,36,F,"  1,149,973 ",3/1/2019
75895P10SH,30,F,"  1,068,220 ",6/27/2017
10213W94BF,51,F,"  1,850,099 ",3/14/2019
54496F78VD,48,F,"  981,910 ",4/8/2018
05150T44DI,30,M,"  1,304,326 ",3/18/2018
16453B74RQ,65,F,"  679,211 ",3/20/2019
58805Y80GO,64,M,"  788,220 ",8/15/2018
20077T03PG,57,F,"  998,765 ",5/3/2018
40174M91RT,32,F,"  707,913 ",3/9/2018
81427Y45QL,32,M,"  877,218 ",4/3/2019
88950U30MZ,36,M,"  1,176,790 ",4/11/2018
99017S81IW,31,F,"  1,009,864 ",10/5/2018
13557F31ZR,36,F,"  834,219 ",6/20/2018
92622B25KR,52,M,"  1,628,030 ",4/7/2018
32191K31RT,34,F,"  821,289 ",10/8/2018
07045U34ZA,65,M,"  1,369,026 ",10/15/2018
75349G37BT,60,M,"  633,211 ",2/16/2018
00491K81OY,54,F,"  1,344,099 ",5/13/2019
08783E70DS,55,M,"  919,012 ",3/16/2018
57434A31GC,43,F,"  1,219,399 ",1/1/2019
45679K94EQ,59,M,"  565,965 ",5/16/2019
13448F21ED,29,F,"  574,518 ",4/30/2017
27660P77SQ,28,M,"  1,084,568 ",5/5/2018
27988N86JQ,53,M,"  698,467 ",10/7/2018
01817B91MB,63,M,"  1,654,417 ",8/19/2018
83710M73OH,53,M,"  521,627 ",10/6/2018
95656H92LV,38,M,"  1,365,882 ",7/12/2018
60842R09OT,31,F,"  1,029,465 ",5/17/2018
94769S40EB,38,F,"  1,267,567 ",6/2/2019
03237Q40GW,59,F,"  1,090,107 ",3/31/2018
98288H59ME,49,M,"  1,027,903 ",1/19/2019
07018Q58FS,60,F,"  1,742,330 ",3/24/2018
19431L32FM,27,F,"  742,459 ",10/28/2018
85700U42DK,37,F,"  1,146,857 ",9/13/2018
16415I08UY,26,F,"  1,009,005 ",1/13/2018
40716V64UN,29,F,"  730,090 ",5/23/2018
70001D53GL,51,F,"  990,524 ",9/28/2016
37231O03OG,56,F,"  1,011,834 ",3/20/2018
61364A97TW,39,M,"  1,199,817 ",8/17/2018
67905D29KM,48,F,"  1,487,253 ",9/7/2018
18346G08FZ,55,F,"  1,772,554 ",2/19/2019
54709M48VC,27,F,"  656,800 ",1/9/2018
32456N04PC,65,M,"  338,231 ",9/15/2018
17140E60LX,58,M,"  1,414,599 ",3/2/2019
40302H05JZ,35,M,"  1,165,111 ",4/18/2019
93110M49HG,31,M,"  737,207 ",8/25/2018
49001F73ID,52,M,"  1,676,391 ",9/2/2017
33630L43FD,63,M,"  1,637,674 ",10/19/2018
83968N73XR,53,F,"  1,644,028 ",3/18/2018
40616K08JQ,58,M,"  608,093 ",8/20/2018
96056Z47UA,62,F,"  1,439,009 ",2/27/2018
19026M37XH,48,F,"  986,167 ",6/20/2018
87042Q06VC,34,F,"  1,014,722 ",5/30/2019
05318K01IO,51,F,"  521,454 ",12/10/2017
23091K51ZU,36,M,"  1,472,781 ",1/25/2018
17783I76DJ,58,F,"  366,501 ",7/10/2018
09845H89WF,39,F,"  1,068,493 ",1/19/2019
44521N31LA,36,M,"  937,170 ",8/25/2018
23652B59GQ,43,F,"  1,195,771 ",6/17/2018
95329N82NX,42,M,"  1,754,337 ",1/1/2019
28122C82CR,65,M,"  1,541,834 ",3/15/2019
71604O77ZF,57,M,"  1,581,016 ",11/17/2016
00812O80LI,55,F,"  1,328,251 ",11/20/2017
58808Z26YN,25,M,"  820,947 ",7/15/2018
94170T94IJ,63,F,"  835,921 ",2/25/2019
97752F62TM,57,F,"  998,737 ",5/6/2019
75506R45QF,31,F,"  531,707 ",2/24/2017
77894M56JH,55,M,"  1,651,569 ",10/20/2016
65443Y46ZO,47,F,"  1,374,228 ",11/24/2018
53239S97BB,43,F,"  1,499,661 ",12/7/2018
95479M54TX,33,F,"  938,427 ",10/25/2018
28668N11UG,65,M,"  1,581,880 ",4/17/2019
20416L79DN,48,M,"  1,849,548 ",9/18/2018
48332E74KN,56,M,"  1,835,862 ",4/6/2018
06787K53IJ,54,M,"  1,763,877 ",5/19/2018
09143D52CN,41,M,"  847,581 ",5/11/2019
55713X86DD,33,F,"  527,294 ",2/12/2019
05678A44SD,29,M,"  905,299 ",8/22/2018
69871S92WH,27,F,"  1,155,846 ",6/22/2018
36132N44PE,50,F,"  1,039,219 ",6/2/2018
12596V47OV,50,M,"  922,549 ",2/28/2019
17605S83NQ,48,F,"  1,129,824 ",9/16/2018
86793B40JI,46,M,"  1,658,843 ",6/8/2019
10870K20EO,43,F,"  1,306,614 ",6/20/2019
52653X98TA,51,F,"  1,527,302 ",6/11/2018
68405X31CP,28,F,"  677,809 ",11/15/2018
68747B34ZQ,59,F,"  393,129 ",2/22/2018
14763R04WU,62,F,"  818,630 ",4/25/2019
39396N05OG,41,F,"  1,327,980 ",4/9/2018
30165W90QO,42,M,"  1,544,651 ",11/18/2017
28011L70OJ,47,F,"  845,811 ",6/28/2019
44996I22SW,57,F,"  420,347 ",10/17/2018
86352R16PD,56,M,"  1,305,457 ",5/3/2019
38938P84ZZ,64,M,"  931,198 ",4/16/2018
04524K45ZQ,45,M,"  1,423,731 ",11/28/2018
91231J14YA,34,M,"  674,404 ",4/28/2019
08663R22WJ,34,F,"  638,194 ",4/13/2018
08827P87HB,31,F,"  683,391 ",3/13/2019
99469T96FD,64,M,"  1,429,936 ",7/6/2018
23778Y04GW,32,M,"  1,052,022 ",11/14/2018
02375J47OS,54,F,"  1,417,006 ",11/13/2018
69144L02TO,56,M,"  1,652,736 ",6/18/2018
81917X88KT,59,M,"  1,796,217 ",6/20/2017
83632A33KS,38,M,"  1,600,017 ",5/31/2017
71214I68WT,43,F,"  941,302 ",9/6/2017
84261B42CE,49,F,"  1,386,669 ",12/18/2018
18151O54OQ,50,F,"  1,014,140 ",4/2/2019
87912W19BW,42,F,"  1,553,731 ",6/2/2018
53900B47MX,39,M,"  1,484,357 ",3/31/2017
48673G05QR,49,F,"  1,381,382 ",1/3/2017
45116X73AC,35,M,"  1,282,536 ",5/18/2018
44621U95WJ,64,M,"  664,008 ",11/6/2017
77547G15QK,62,M,"  496,227 ",7/3/2018
07274F20XI,45,F,"  1,196,408 ",4/22/2019
38586N50CL,25,M,"  1,234,267 ",11/12/2017
35216Z16CJ,43,F,"  1,507,424 ",6/29/2019
88622Q11ZG,62,M,"  904,317 ",3/15/2018
26714E69TG,47,M,"  1,471,756 ",4/19/2018
35586F35WP,55,M,"  1,752,747 ",4/9/2018
31411G66QW,30,F,"  804,147 ",1/5/2019
49006G23LB,59,F,"  1,586,883 ",3/7/2018
20934B25ZY,41,M,"  1,805,389 ",12/21/2018
78296J54OA,58,F,"  356,068 ",3/6/2018
79231T14BH,29,F,"  1,098,095 ",8/29/2018
93810X27ZR,58,F,"  1,855,828 ",7/26/2018
82169Z61PU,51,F,"  1,058,600 ",11/15/2017
23733B43SG,51,M,"  1,941,542 ",3/5/2019
37500O91KR,55,M,"  899,298 ",3/13/2018
65438W43ZW,36,M,"  1,382,643 ",10/15/2017
12958Y87XA,54,M,"  467,086 ",2/11/2019
46970R29PH,32,F,"  944,341 ",10/7/2018
74894L71OU,45,M,"  1,309,028 ",11/15/2018
61941Z13WC,59,M,"  1,232,918 ",11/29/2018
04777V62MO,54,F,"  964,233 ",3/2/2018
09520H88XD,52,M,"  418,629 ",11/24/2018
76817O44KD,40,F,"  842,437 ",6/6/2018
67277J89YA,49,M,"  1,024,132 ",9/26/2018
70714N89ND,47,F,"  1,539,763 ",5/25/2018
05607D44TX,47,F,"  1,342,064 ",1/1/2019
07169I20DJ,55,M,"  1,017,947 ",3/3/2018
31956I05DJ,40,M,"  1,060,901 ",1/22/2019
44622J59WK,46,M,"  1,956,875 ",4/25/2018
60667U57IO,47,M,"  1,667,535 ",5/12/2018
82679O29DD,34,F,"  1,024,070 ",10/19/2018
92079E47WR,33,F,"  853,168 ",5/21/2018
13037G78LD,64,M,"  1,930,709 ",9/1/2018
67644V76XN,53,M,"  1,845,360 ",11/14/2016
92695W66HB,51,M,"  1,270,663 ",12/4/2016
60212O54OE,46,M,"  1,689,752 ",2/16/2019
66610P53TS,33,M,"  1,400,234 ",10/9/2018
04539Q05OD,25,M,"  612,014 ",1/29/2017
23535U36TG,39,F,"  1,185,590 ",10/10/2016
45675O12HZ,36,M,"  1,389,942 ",4/27/2019
14958Q39BW,33,M,"  1,041,287 ",6/13/2017
14790I60RM,39,M,"  1,281,168 ",2/25/2018
47253U45QS,61,F,"  1,798,252 ",10/30/2016
81897U70TC,34,F,"  992,448 ",1/31/2019
07029L69CY,38,F,"  1,292,263 ",2/25/2019
90030J97BW,32,M,"  923,450 ",9/7/2018
30745Z00SO,49,M,"  1,915,628 ",3/11/2019
66466G92HN,62,M,"  1,635,014 ",4/8/2018
18345Q98JU,57,M,"  509,850 ",10/8/2017
15989V97US,26,M,"  1,401,888 ",6/1/2019
66074F78KM,43,M,"  1,966,890 ",11/16/2018
84645I09BY,55,F,"  1,482,810 ",1/8/2018
08259H60XV,45,M,"  1,451,000 ",12/1/2018
00561J00EM,30,F,"  720,012 ",3/29/2018
45364K09QA,46,F,"  1,174,564 ",11/16/2018
19746R41DX,28,F,"  1,035,664 ",11/21/2018
14514S76UL,42,F,"  812,109 ",5/29/2018
68452H77BO,60,M,"  1,043,802 ",11/13/2018
71557B53KG,43,F,"  1,265,688 ",1/21/2019
96233E58AH,34,F,"  1,047,543 ",1/23/2019
70978Z65VT,29,M,"  753,541 ",11/8/2018
34243C45BH,65,M,"  1,734,105 ",4/21/2018
14848N00BU,31,F,"  735,597 ",1/9/2019
56088M11QZ,43,M,"  1,036,176 ",12/10/2017
25238L86FY,64,M,"  1,883,385 ",3/1/2019
55031U86OO,54,F,"  1,427,835 ",7/11/2018
95705H08NW,48,M,"  1,317,442 ",2/17/2019
89200L36SI,32,F,"  967,295 ",4/10/2019
54367Q34RM,55,M,"  1,541,233 ",5/23/2018
07245T52UG,40,F,"  1,430,929 ",5/16/2018
83520L55SR,50,M,"  882,963 ",2/8/2018
34083R71PV,40,M,"  1,211,128 ",6/22/2019
21229Q47AH,59,M,"  1,101,361 ",2/18/2018
07617R97BT,28,M,"  1,427,388 ",3/18/2018
73388L81OP,37,F,"  968,815 ",2/24/2019
82773I64SH,47,M,"  889,825 ",3/20/2019
61864F08RE,49,M,"  1,357,919 ",2/28/2018
99374E99YH,44,F,"  1,128,520 ",3/30/2019
16362F22JN,52,F,"  687,417 ",6/9/2017
33143M96GO,31,M,"  861,605 ",10/14/2017
08307I19OZ,43,F,"  1,031,891 ",7/20/2018
25032M02EF,56,M,"  765,415 ",3/6/2017
92448F55IR,54,M,"  1,768,278 ",11/5/2018
28700I52IE,57,M,"  525,455 ",3/10/2019
00604W56WJ,49,M,"  800,615 ",8/9/2018
75126G23ES,29,M,"  1,416,103 ",3/20/2018
65334H07AS,31,F,"  729,014 ",3/8/2018
71631B83RQ,32,M,"  744,281 ",8/30/2018
88225S83EZ,63,M,"  1,924,610 ",4/16/2018
60623R16ZQ,65,F,"  1,427,962 ",5/16/2018
58986P62KT,36,M,"  1,394,873 ",10/8/2018
65199C41ZD,39,F,"  1,133,680 ",10/5/2018
32732Q78JU,30,F,"  723,399 ",10/14/2018
50514R21QG,42,F,"  1,154,732 ",1/6/2019
16834S94DV,63,F,"  972,855 ",6/21/2017
72497H42PB,55,M,"  643,727 ",2/15/2019
90513Y23AJ,64,M,"  1,130,881 ",6/24/2018
28273I50XK,57,M,"  654,157 ",4/30/2018
76583D43DR,29,M,"  1,123,760 ",3/17/2018
90386V36OS,30,M,"  1,114,387 ",10/13/2018
42413A43OG,25,M,"  764,488 ",2/19/2018
01704T11EY,27,M,"  1,410,147 ",6/22/2018
49671E12ID,25,F,"  696,709 ",9/26/2016
29351V33MY,46,F,"  1,402,919 ",3/11/2019
47680B22KC,42,F,"  1,221,060 ",7/30/2018
00608X95PM,65,M,"  1,296,475 ",5/19/2019
64676I87FN,50,F,"  1,109,313 ",7/30/2017
06815L63BJ,47,M,"  1,694,884 ",1/15/2019
76775B27TM,62,F,"  1,288,583 ",10/15/2018
50080V34WJ,36,M,"  991,998 ",4/8/2018
87014R39OC,59,F,"  1,925,719 ",10/5/2018
01272I22CE,45,M,"  1,519,521 ",4/11/2018
93196O47LV,42,F,"  1,422,433 ",4/17/2017
58102C28NC,64,F,"  1,856,468 ",7/31/2018
31037C27AH,26,M,"  1,321,612 ",3/1/2018
15679M71UF,45,F,"  1,254,788 ",1/11/2017
06252K69ZC,62,F,"  979,664 ",4/16/2018
34217D97RI,64,M,"  1,009,561 ",11/3/2018
24713J19LL,25,M,"  1,054,404 ",4/16/2018
89925N66SN,35,M,"  1,193,537 ",3/17/2018
24843A94SA,37,M,"  1,285,346 ",10/19/2018
26978I24IJ,51,M,"  636,632 ",4/26/2019
54442R02ML,43,F,"  965,137 ",6/14/2018
63240I98HX,40,M,"  1,862,493 ",9/2/2018
55055T04RQ,38,M,"  1,537,092 ",9/4/2017
56457M53VH,61,M,"  1,174,117 ",10/10/2018
54923Q23OE,55,F,"  1,684,200 ",5/27/2019
44255C43QY,27,F,"  747,989 ",11/19/2018
46055C24GL,43,F,"  1,562,568 ",5/18/2019
12532W41TW,64,F,"  1,403,784 ",6/5/2018
11747R43GS,28,M,"  1,102,184 ",7/4/2018
19736Y12MZ,33,F,"  1,063,757 ",8/20/2018
23312F59LJ,26,M,"  1,064,105 ",6/25/2018
57640J22MA,49,F,"  1,276,870 ",9/19/2017
18517B99JS,42,F,"  1,539,818 ",10/10/2016
30249K89IM,30,F,"  769,414 ",9/16/2018
20783O74AN,58,F,"  931,467 ",9/19/2018
77596E84OM,29,F,"  856,445 ",5/10/2019
23767O88DJ,25,F,"  1,159,878 ",1/2/2018
77600R92ZL,42,M,"  1,979,594 ",1/9/2019
15392Q83FI,37,M,"  1,386,483 ",8/31/2017
00552I05FC,62,M,"  1,126,606 ",6/13/2018
65506D91OM,42,F,"  1,106,807 ",8/15/2018
69054J16KN,39,M,"  1,145,249 ",3/31/2018
44753N82BH,46,M,"  1,325,737 ",1/14/2019
03868T19PJ,47,F,"  1,106,894 ",5/15/2017
16574C84FS,53,F,"  579,748 ",2/28/2019
04718S41XF,59,F,"  1,170,656 ",7/28/2018
49540I80LX,63,M,"  914,683 ",12/11/2016
87772F26TS,29,F,"  911,783 ",3/19/2017
19446N30EV,63,F,"  1,674,140 ",9/14/2016
78917K82BU,50,F,"  1,200,505 ",12/3/2018
43486F12CK,28,F,"  949,530 ",9/6/2018
84537X44RD,55,M,"  418,526 ",7/31/2018
56235O34CM,37,F,"  826,476 ",12/19/2018
43433O61DF,42,M,"  1,247,953 ",12/3/2016
11128S15JM,34,F,"  634,867 ",5/16/2017
35031V48EE,27,F,"  1,172,969 ",1/21/2017
06392E17BD,35,F,"  767,334 ",6/13/2018
65388F98HF,51,M,"  1,746,964 ",7/28/2018
27348P67JG,36,M,"  1,877,684 ",5/26/2018
89273A02JP,44,M,"  1,209,767 ",4/3/2018
89343X31CJ,48,M,"  1,103,938 ",6/12/2018
65512V36FQ,63,F,"  331,467 ",3/25/2018
74991A23TA,43,M,"  1,765,325 ",10/27/2017
03256Y49BQ,26,F,"  611,490 ",8/15/2018
51591L84IE,52,F,"  581,076 ",12/26/2018
44934R54BH,31,F,"  743,267 ",2/28/2018
48112K63ZG,40,M,"  1,523,828 ",5/20/2018
61441R27QV,47,M,"  1,332,865 ",7/22/2018
19195R81TN,32,M,"  656,508 ",6/7/2018
04794W35PL,58,F,"  1,158,251 ",5/29/2018
08780H90NL,32,F,"  584,605 ",8/15/2018
30804N51ME,48,F,"  899,843 ",6/10/2019
59111I27PO,49,M,"  1,198,730 ",11/17/2018
33445T52GS,25,M,"  1,204,718 ",12/8/2018
56284E01LZ,39,F,"  1,525,180 ",2/10/2019
27361U05QP,32,M,"  1,261,704 ",5/12/2019
80393A31CS,27,M,"  1,033,966 ",7/14/2018
56169B38ZM,49,F,"  1,051,902 ",10/16/2018
90458T35ZM,43,M,"  1,610,681 ",11/26/2018
92673S79MS,33,M,"  1,360,087 ",11/18/2018
34624E88QF,33,M,"  821,077 ",10/19/2018
28095D41XZ,45,F,"  1,472,767 ",2/21/2018
14082C46ZY,33,F,"  1,105,033 ",3/18/2018
15193A98FC,25,M,"  1,465,716 ",1/21/2019
38495E71TC,39,M,"  1,025,315 ",9/3/2018
23087F86MG,43,M,"  1,990,449 ",9/17/2018
05652X10GH,56,M,"  1,757,484 ",9/6/2018
54934B35PV,48,F,"  1,015,793 ",6/18/2018
51391L25KA,29,F,"  1,167,927 ",2/26/2018
