ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,,,,,
16815N48ZE,49,F,"307,515",300,1,,,,,
16819S86MP,50,M,"102,615",426,1,,,,,
16820S48MB,52,M,"522,080",830,1,,,,,
16824U26TS,38,M,"694,928",262,1,,,,,
16824W69LZ,35,F,"420,789",331,1,,,,,
16828S97IK,26,M,"180,796",271,1,,,,,
16828W72KE,39,M,"181,615",399,0,,,,,
16830B25GY,36,M,"279,205",493,1,,,,,
16831C27HB,35,M,"178,451",362,1,,,,,
16831Q34IP,35,F,"438,645",364,1,,,,,
16836N69XQ,28,M,"240,540",831,1,,,,,
16839Y49JU,63,F,"380,672",408,1,,,,,
16841O19ZJ,47,M,"561,752",409,1,,,,,
16841S16TY,54,M,"374,495",186,1,,,,,
16843G20GE,38,M,"458,360",46,1,,,,,
16845M54FQ,57,M,"485,091",358,1,,,,,
16846C30CE,30,M,"142,166",397,1,,,,,
16848H61QX,42,M,"190,573",379,1,,,,,
16848K47GW,54,F,"124,125",360,0,,,,,
16848Z60DG,47,F,"336,731",938,1,,,,,
16850G23HO,41,M,"140,215",299,0,,,,,
16855L10XV,43,M,"132,850",474,0,,,,,
16858I07UN,56,M,"130,684",611,0,,,,,
16858T83FU,46,M,"630,171",152,0,,,,,
16859N71ZW,46,F,"668,008",30,0,,,,,
16860B81AY,34,F,"391,619",233,1,,,,,
16870P81IG,32,F,"163,232",127,0,,,,,
16872V44MI,35,F,"222,133",471,1,,,,,
16874A72GQ,62,M,"579,244",193,0,,,,,
16877J96CD,42,M,"412,909",478,1,,,,,
16880C83AT,35,F,"240,997",213,1,,,,,
16887V32BT,53,M,"191,562",476,1,,,,,
16893V59ZP,25,F,"192,621",375,1,,,,,
16895R47MZ,37,M,"181,170",372,1,,,,,
16905S90ZV,37,M,"303,816",483,1,,,,,
16909B71QT,51,M,"424,390",1008,1,,,,,
16909I98NI,39,M,"502,000",369,1,,,,,
16910T19HY,25,M,"290,670",354,1,,,,,
16913I20ZX,56,F,"371,875",298,0,,,,,
16913S29QC,50,M,"340,031",346,1,,,,,
16915E85YQ,43,M,"482,455",301,1,,,,,
16918P33JL,51,F,"420,472",383,1,,,,,
16921K41JY,25,M,"103,413",315,0,,,,,
16924M54DO,48,F,"495,920",207,0,,,,,
16924R66IB,48,M,"147,324",331,0,,,,,
16928K09NS,49,F,"713,885",715,1,,,,,
16929W97WX,60,F,"328,917",294,1,,,,,
16933S00VM,25,M,"216,612",77,0,,,,,
16934I33QF,31,F,"298,003",326,1,,,,,
16940T35DP,44,M,"388,985",307,1,,,,,
16941F20RG,51,M,"581,203",267,1,,,,,
16943C03IC,38,F,"414,837",495,1,,,,,
16947D79MA,56,M,"83,586",447,0,,,,,
16947O84CA,45,M,"147,149",213,0,,,,,
16947Y72OI,58,F,"283,725",531,1,,,,,
16950H49IN,44,F,"701,605",322,1,,,,,
16952I25YV,63,F,"147,064",437,0,,,,,
16952S17JI,56,F,"266,021",230,0,,,,,
16956H28BP,38,M,"291,673",440,1,,,,,
16960R20WB,64,F,"491,909",95,0,,,,,
16968B31NK,60,F,"357,336",584,1,,,,,
16973H33XW,57,M,"741,866",390,0,,,,,
16975I10KL,55,F,"308,712",411,1,,,,,
16975O51FU,44,M,"318,202",272,1,,,,,
16976R94HF,60,M,"199,522",325,1,,,,,
16978N69VE,60,F,"285,029",1015,1,,,,,
16978R57DZ,58,M,"563,634",328,1,,,,,
16980X63GZ,30,F,"455,610",493,0,,,,,
16983E80QS,63,M,"756,882",478,1,,,,,
16984B28CJ,39,M,"443,673",208,1,,,,,
16985Z46ZQ,64,M,"604,569",353,1,,,,,
16987E63CR,62,F,"438,589",570,1,,,,,
16999W03LP,33,F,"389,357",291,1,,,,,
17004N82SF,46,M,"162,457",265,1,,,,,
17005R63WB,60,F,"95,883",274,0,,,,,
17006A16CQ,44,M,"144,800",363,1,,,,,
17009I77IM,42,F,"581,152",336,0,,,,,
17014R69TN,29,M,"257,542",394,1,,,,,
17015Q68PX,46,M,"707,976",119,0,,,,,
17016X49QO,45,M,"713,197",356,1,,,,,
17019A76AA,46,M,"144,125",476,1,,,,,
17020R54ZX,57,M,"555,455",118,1,,,,,
17021Y22HS,36,F,"669,901",228,1,,,,,
17025D83TU,46,F,"379,984",456,0,,,,,
17025R41LP,25,F,"162,813",232,1,,,,,
17025Z84IV,56,M,"450,439",380,1,,,,,
17027J59WD,25,M,"111,206",460,1,,,,,
17037L11WZ,46,F,"528,365",819,1,,,,,
17041M15BH,29,F,"438,717",279,1,,,,,
17047F24RZ,26,F,"306,256",242,0,,,,,
17051J64OB,26,F,"169,755",462,1,,,,,
17053B28NU,39,M,"176,138",427,1,,,,,
17054Y62QA,30,M,"285,140",467,1,,,,,
17056V29TK,32,M,"165,322",971,0,,,,,
17063X33IM,47,M,"178,347",493,0,,,,,
17064D57FB,44,M,"510,485",935,1,,,,,
17064K12TY,65,M,"225,804",652,0,,,,,
17066E78CS,35,M,"206,272",247,0,,,,,
17068B17DT,25,F,"457,237",268,0,,,,,
17068P83YW,60,F,"335,848",242,0,,,,,
17069E62HW,34,M,"163,738",423,0,,,,,
17076S13IZ,33,F,"238,811",75,0,,,,,
17077M39QF,25,F,"350,074",404,0,,,,,
17079G02XN,53,M,"629,251",390,1,,,,,
17079X84PX,65,M,"760,612",461,1,,,,,
17080O54DA,63,M,"83,774",750,0,,,,,
17083K45QW,41,M,"146,254",233,0,,,,,
17088W08YX,62,F,"373,568",729,1,,,,,
17089M83HD,37,M,"718,475",572,0,,,,,
17094U45PM,37,M,"117,856",363,0,,,,,
17095U11EU,35,F,"310,282",409,1,,,,,
17096K41RC,44,M,"240,687",336,1,,,,,
17102V47KA,51,F,"511,224",733,1,,,,,
17104F39TW,46,M,"339,403",225,0,,,,,
17104K25KL,46,M,"123,193",26,0,,,,,
17109T78OZ,46,M,"662,560",472,1,,,,,
17113O62WA,28,F,"440,083",486,1,,,,,
17115G82HV,57,M,"108,429",63,0,,,,,
17117J09DT,35,F,"429,454",359,0,,,,,
17118B72KH,43,F,"483,864",351,0,,,,,
17120B67UW,45,M,"179,957",407,0,,,,,
17120O42PS,32,F,"384,960",351,1,,,,,
17121F70EK,32,M,"186,410",142,0,,,,,
17122K42GI,33,M,"247,941",246,1,,,,,
17126H01YF,59,M,"695,291",960,1,,,,,
17126K53TL,65,M,"689,584",497,1,,,,,
17128V96DQ,58,F,"508,045",486,1,,,,,
17129Y59VP,41,F,"771,021",306,0,,,,,
17132X16SG,48,M,"371,229",304,1,,,,,
17133U41TK,52,M,"657,947",410,1,,,,,
17136Q00VB,42,M,"704,101",352,1,,,,,
17142U48BT,39,M,"185,839",474,1,,,,,
17144O08NX,40,M,"243,624",408,0,,,,,
17147M05GG,45,F,"497,485",459,0,,,,,
17149F87JZ,26,F,"213,280",321,0,,,,,
17156J98UM,45,F,"269,373",935,1,,,,,
17163H67ZH,35,F,"353,320",70,0,,,,,
17167Q21PK,47,M,"456,679",482,0,,,,,
17171Q98CL,33,M,"103,953",270,1,,,,,
17189S78KX,52,F,"456,685",407,1,,,,,
17189T61PJ,31,F,"427,493",412,1,,,,,
17190R17VK,63,M,"253,494",129,0,,,,,
17191H60NI,32,M,"248,692",380,1,,,,,
17192D30SY,57,F,"128,965",266,0,,,,,
17193F92NC,61,M,"727,331",510,1,,,,,
17194K45CJ,49,F,"421,077",326,0,,,,,
17198U24IQ,49,F,"453,856",178,0,,,,,
17200P60PR,56,M,"778,370",2,1,,,,,
17202B73VS,26,F,"403,523",312,0,,,,,
17208I10DG,28,F,"193,032",269,1,,,,,
17208W63BX,57,F,"252,275",211,0,,,,,
17214V40DI,57,M,"486,122",400,1,,,,,
17214V96YC,44,F,"326,176",235,0,,,,,
17218R49FU,61,M,"254,872",342,1,,,,,
17219B68LP,40,F,"587,712",469,1,,,,,
17219L08EY,61,F,"135,016",358,0,,,,,
17219Y42NK,55,F,"341,565",324,0,,,,,
17223F66BY,61,F,"278,128",339,0,,,,,
17223X48DA,37,F,"706,392",238,0,,,,,
17230Q37WJ,31,F,"214,192",224,1,,,,,
17232M96UU,49,M,"411,123",381,1,,,,,
17232M99GI,45,M,"272,348",380,1,,,,,
17237D37ME,57,F,"254,509",333,0,,,,,
17237W18BP,29,F,"459,725",407,1,,,,,
17238U28KT,63,M,"459,549",276,0,,,,,
17241R53FM,58,M,"755,518",993,1,,,,,
17244Z46SR,38,M,"119,162",161,0,,,,,
17246V16RB,36,M,"238,927",228,1,,,,,
17247Z62RC,52,M,"468,806",436,1,,,,,
17249H15NM,53,M,"588,702",417,1,,,,,
17254C35II,46,M,"464,552",428,1,,,,,
17255E11YH,49,F,"479,381",435,1,,,,,
17255X50HD,41,M,"760,611",258,1,,,,,
17258P46CW,31,M,"116,273",234,0,,,,,
17258V82VI,62,M,"757,260",247,0,,,,,
17260O39IB,53,F,"169,075",623,1,,,,,
17261X13NO,30,F,"193,104",485,0,,,,,
17265H30MG,46,M,"772,608",278,0,,,,,
17265Y03UJ,35,M,"282,350",230,0,,,,,
17267F03HB,34,M,"130,635",159,1,,,,,
17270Y40SP,45,F,"570,373",518,1,,,,,
17280I17WG,30,F,"192,715",172,0,,,,,
17280Z58VJ,54,M,"270,923",362,1,,,,,
17284E81OT,38,F,"717,517",231,1,,,,,
17285K58AC,30,F,"316,267",193,1,,,,,
17287W54JD,34,M,"168,347",258,0,,,,,
17288E45PE,59,M,"526,644",55,1,,,,,
17288J42QK,30,M,"231,053",486,1,,,,,
17294S90OU,29,F,"314,042",98,1,,,,,
17295J95XV,32,F,"484,267",469,1,,,,,
17298H37CM,34,F,"367,064",54,1,,,,,
17301I29BW,35,F,"266,995",372,0,,,,,
17304B76HA,44,F,"415,925",298,1,,,,,
17309H07FG,64,M,"184,878",97,0,,,,,
17309T37VM,44,M,"441,993",173,0,,,,,
17312O62NK,55,F,"476,512",364,1,,,,,
17315E12YE,52,F,"100,925",177,0,,,,,
17318S99NM,60,M,"677,743",490,1,,,,,
17319G24ZO,38,M,"372,471",485,1,,,,,
17319P35UQ,49,M,"186,665",36,0,,,,,
17322P87UA,29,M,"252,235",382,1,,,,,
17332J47AE,34,F,"381,037",394,1,,,,,
17332T59SE,33,F,"414,501",233,1,,,,,
17333K94XJ,41,M,"232,213",474,1,,,,,
17338K85BZ,47,M,"386,854",300,0,,,,,
17339B74YY,25,F,"142,203",208,0,,,,,
17339G38OS,57,F,"286,773",174,0,,,,,
17340R46QB,26,M,"172,799",304,1,,,,,
17341W80IT,46,F,"394,067",354,0,,,,,
17344X01BI,55,M,"170,366",497,1,,,,,
17348K29JD,38,M,"610,413",550,1,,,,,
17348S92OI,56,M,"282,625",381,0,,,,,
17351P60FF,25,F,"437,987",401,0,,,,,
17354I76ZZ,43,F,"426,197",264,0,,,,,
17355D60YJ,50,M,"149,871",378,1,,,,,
17355G95NX,58,M,"201,261",113,0,,,,,
17356F20EB,41,F,"723,885",300,1,,,,,
17357G85XN,63,F,"253,587",343,0,,,,,
17361M42SG,36,M,"450,024",309,1,,,,,
17364C05LC,62,M,"636,101",463,1,,,,,
17370N92HX,45,M,"729,320",365,1,,,,,
17371X13SI,47,F,"368,899",147,1,,,,,
17373P45JY,38,M,"548,059",277,0,,,,,
17378P29NI,60,M,"568,265",709,1,,,,,
17380Z94PX,65,F,"117,152",262,0,,,,,
17381N80QX,30,M,"256,236",262,0,,,,,
17387S83GM,53,F,"94,147",747,1,,,,,
17393A91ES,26,M,"115,476",475,0,,,,,
17397F61FR,49,M,"308,543",232,0,,,,,
17402G65NM,25,F,"236,443",229,1,,,,,
17402L37HT,27,F,"280,608",440,1,,,,,
17404O81JU,53,F,"253,224",354,0,,,,,
17407L11NL,25,F,"220,952",356,1,,,,,
17408F48DH,33,F,"452,768",205,0,,,,,
17411V83RO,58,M,"562,158",550,0,,,,,
17414O19DY,63,F,"448,733",339,0,,,,,
17415O86PB,29,M,"213,589",396,1,,,,,
17416E87KU,42,M,"769,507",778,1,,,,,
17424B06RX,27,M,"223,813",250,0,,,,,
17425G43SY,28,F,"317,263",413,0,,,,,
17425N27XW,28,M,"123,353",330,0,,,,,
17435I04NW,65,M,"362,469",719,0,,,,,
17435U58JJ,36,M,"283,194",299,1,,,,,
17436W44ZE,55,F,"485,253",109,1,,,,,
17440O58QY,33,F,"282,149",334,0,,,,,
17449Z94AP,59,F,"309,837",22,0,,,,,
17451H00ZS,40,M,"595,507",307,0,,,,,
17455B85NW,53,F,"468,797",174,0,,,,,
17459F47JA,34,F,"339,723",437,1,,,,,
17463B25EB,60,F,"361,224",354,1,,,,,
17464B42AP,59,M,"394,073",372,1,,,,,
17465B51MB,56,M,"509,258",718,1,,,,,
17466T50VG,61,M,"202,259",16,0,,,,,
17468O81DC,30,F,"260,088",245,1,,,,,
17468R62AS,26,F,"346,381",298,0,,,,,
17471D82WL,56,M,"343,907",780,1,,,,,
17473Y46ZV,53,M,"328,523",231,0,,,,,
17475V50JD,61,F,"464,437",86,1,,,,,
17475X93BR,61,F,"458,579",267,1,,,,,
17476D97UJ,46,M,"200,650",271,1,,,,,
17476E76KE,48,M,"156,959",318,1,,,,,
17478R65DC,46,M,"297,248",428,0,,,,,
17478X00LS,64,F,"320,219",478,0,,,,,
17479S79VY,54,F,"504,571",236,1,,,,,
17482E91TP,36,F,"532,947",487,1,,,,,
17485I18ZH,46,F,"755,288",314,0,,,,,
17490Z60RM,45,M,"529,915",451,1,,,,,
17497G74OA,61,F,"368,851",339,0,,,,,
17499C98AR,54,M,"314,469",21,0,,,,,
17501G52DM,25,F,"311,027",260,0,,,,,
17502Z13AY,61,F,"259,499",401,1,,,,,
17503X89IC,59,M,"535,625",387,1,,,,,
17505A97XE,27,M,"119,292",221,0,,,,,
17505R36XE,30,F,"301,901",272,0,,,,,
17510I57YH,26,F,"262,680",276,0,,,,,
17512Z78GU,55,M,"118,908",299,0,,,,,
17516H88YB,64,M,"196,563",350,0,,,,,
17516W81DF,64,F,"312,325",392,0,,,,,
17517H12EX,27,F,"405,703",366,1,,,,,
17520I58BC,37,M,"232,719",308,0,,,,,
17521N91VT,56,F,"455,549",298,0,,,,,
17525D73ND,40,M,"123,549",493,0,,,,,
17529X81IB,46,M,"326,350",497,1,,,,,
17534L68MG,45,F,"426,917",318,0,,,,,
17538Y83CL,31,F,"350,509",370,0,,,,,
17545Y35XP,57,F,"396,683",426,1,,,,,
17546E25ED,49,F,"349,861",296,0,,,,,
17546F15TS,50,M,"328,361",243,1,,,,,
17551Y71VN,55,F,"399,077",322,0,,,,,
17557K02DJ,45,F,"289,664",968,0,,,,,
17558W58TD,41,M,"467,952",258,1,,,,,
17559N77ZL,25,M,"120,107",281,0,,,,,
17559X43JV,45,F,"534,381",854,1,,,,,
17561O56MS,29,M,"110,509",231,0,,,,,
17562K23KJ,61,M,"260,592",255,0,,,,,
17563J71DT,53,M,"224,631",312,1,,,,,
17563T78WG,39,M,"411,399",77,1,,,,,
17565K40WL,65,M,"202,984",36,0,,,,,
17566N01QW,59,M,"611,410",675,1,,,,,
17569M50SM,25,F,"237,835",488,1,,,,,
17583Q93AB,63,F,"380,445",267,0,,,,,
17585F78AF,61,M,"752,236",318,0,,,,,
17588D53DN,31,F,"334,445",335,1,,,,,
17598A67ED,58,F,"319,232",491,0,,,,,
17599D46SM,42,M,"403,995",347,1,,,,,
17599P10XE,31,F,"237,920",225,0,,,,,
17599R40VH,63,F,"198,147",268,0,,,,,
17601Z74PX,50,M,"568,499",234,0,,,,,
17602D97JW,64,M,"231,335",488,1,,,,,
17605T08BD,32,M,"258,353",868,1,,,,,
17605T12XK,65,M,"576,570",44,0,,,,,
17606C11AL,38,M,"256,983",480,0,,,,,
17611A76MK,48,F,"283,272",242,0,,,,,
17616D74OB,45,F,"678,013",270,1,,,,,
17622P73SX,46,M,"556,371",358,0,,,,,
17624J40XO,37,M,"164,955",48,0,,,,,
17624S01CZ,42,M,"152,330",205,0,,,,,
17625W94EE,63,M,"469,559",596,1,,,,,
17625Y81JB,65,F,"329,867",770,1,,,,,
17626H09BK,44,M,"365,006",419,1,,,,,
17640Q64HR,48,M,"353,651",428,1,,,,,
17641I49UI,57,F,"531,856",914,1,,,,,
17644O81KH,54,M,"780,239",499,1,,,,,
17645W82XE,62,M,"592,771",162,1,,,,,
17648A12LG,56,M,"135,349",256,0,,,,,
17648E94AK,54,F,"358,968",914,1,,,,,
17650T37CU,39,M,"104,960",236,1,,,,,
17652B52VA,40,M,"334,654",480,1,,,,,
17652K07RO,38,F,"458,584",848,0,,,,,
17655J36IK,35,F,"420,984",497,1,,,,,
17655N16FK,39,M,"156,491",116,0,,,,,
17656G13NO,59,F,"409,173",516,1,,,,,
17656S17FU,51,M,"194,605",318,0,,,,,
17657U54KH,43,M,"787,861",65,0,,,,,
17662S29TX,40,M,"162,376",182,0,,,,,
17663O02SS,39,M,"279,312",296,1,,,,,
17664M97MJ,39,F,"734,472",618,1,,,,,
17666M60AG,58,M,"277,636",222,0,,,,,
17673B83RZ,61,M,"461,404",468,1,,,,,
17676H98SP,25,M,"146,224",38,0,,,,,
17677P04DA,26,M,"202,309",209,0,,,,,
17679Q02KW,39,M,"718,685",333,0,,,,,
17679X28GL,59,M,"759,845",658,1,,,,,
17681A25FK,65,M,"163,007",162,0,,,,,
17685I09WG,39,F,"528,747",649,1,,,,,
17688T99LG,40,F,"700,168",359,1,,,,,
17689B11EN,47,M,"414,304",434,1,,,,,
17689Z19FD,28,M,"189,336",239,1,,,,,
17694R84UN,26,M,"226,605",92,0,,,,,
17694W38ME,38,M,"154,165",358,1,,,,,
17696E16DB,50,F,"365,784",197,0,,,,,
17707T88JQ,34,F,"221,336",229,0,,,,,
17712T48LO,58,M,"80,470",362,0,,,,,
17713K16MV,48,F,"364,395",208,0,,,,,
17730W35CH,64,F,"313,261",267,0,,,,,
17731S08IE,51,M,"177,361",906,1,,,,,
17733U56FM,56,M,"489,595",933,1,,,,,
17734C67ZD,58,M,"548,168",203,1,,,,,
17740D91CX,26,M,"144,758",462,1,,,,,
17741N40IM,46,M,"153,132",288,1,,,,,
17742B31YX,54,F,"302,064",368,1,,,,,
17743G16WG,46,M,"488,241",135,0,,,,,
17752T99IM,59,F,"168,888",342,0,,,,,
17755G86DS,25,M,"228,007",434,1,,,,,
17756P31AO,43,M,"223,130",407,1,,,,,
17761D36YG,52,M,"636,747",270,0,,,,,
17768U85DM,39,F,"586,605",324,1,,,,,
17768W87OT,49,F,"503,880",332,0,,,,,
17769J39NE,39,M,"730,528",236,1,,,,,
17769K17RB,35,F,"351,123",496,0,,,,,
17770A73VV,50,M,"185,714",74,0,,,,,
17772Z92AN,60,F,"349,125",980,1,,,,,
17775X66KB,40,F,"561,840",268,1,,,,,
17783E74QM,30,F,"438,065",66,0,,,,,
17786E22IX,33,M,"187,040",48,0,,,,,
17787L01DE,29,M,"260,482",707,1,,,,,
17788G36HE,47,M,"413,152",359,0,,,,,
17788N56JL,46,M,"327,988",350,0,,,,,
17793D74NK,56,F,"231,376",256,0,,,,,
17794P14LC,38,M,"320,450",233,0,,,,,
17794Z76PC,49,M,"109,772",268,0,,,,,
17797T06UB,43,M,"202,122",252,1,,,,,
17798J60XL,28,M,"271,280",71,1,,,,,
17807T12BX,58,F,"369,360",867,1,,,,,
17811I67JO,40,M,"395,452",450,0,,,,,
17811Y71LI,33,M,"155,512",232,0,,,,,
17812S38RP,61,M,"662,534",123,1,,,,,
17812U53TA,46,F,"632,365",317,0,,,,,
17816O45EO,44,M,"683,971",392,1,,,,,
17818D63FK,58,F,"156,512",441,0,,,,,
17818H97XD,61,F,"297,336",863,1,,,,,
17821X40EQ,58,F,"148,520",411,0,,,,,
17824V88YM,33,M,"239,409",818,1,,,,,
17827U57QK,46,M,"268,062",357,0,,,,,
17829M55XN,43,F,"606,272",277,1,,,,,
17831P89PO,58,M,"456,836",469,1,,,,,
17834U44HP,39,M,"238,567",208,1,,,,,
17837M14BK,43,M,"317,142",289,1,,,,,
17837N18BV,45,M,"298,683",437,1,,,,,
17841Z69AL,51,F,"258,139",429,1,,,,,
17843D31ND,47,M,"119,274",422,0,,,,,
17845B62NA,39,M,"201,883",209,0,,,,,
17847G68MI,44,F,"302,536",296,1,,,,,
17847M53PU,62,M,"422,450",88,0,,,,,
17849O79KB,49,F,"419,557",651,1,,,,,
17857Z33YV,30,F,"397,285",286,1,,,,,
17858O58VJ,57,F,"348,005",335,0,,,,,
17860T20WL,48,F,"520,773",492,1,,,,,
17860X37NK,51,M,"630,703",991,0,,,,,
17862U38SM,44,F,"318,120",483,1,,,,,
17868G39KP,36,M,"130,775",29,0,,,,,
17868W37TY,56,M,"547,157",361,0,,,,,
17873P30KR,43,M,"404,832",481,1,,,,,
17874X70QU,49,M,"626,445",354,0,,,,,
17874Y24OT,31,F,"282,475",366,1,,,,,
17875I19GJ,37,M,"744,387",411,1,,,,,
17877E23BM,31,F,"462,512",468,1,,,,,
17885P46ZE,44,M,"397,718",338,0,,,,,
17894T68MF,62,F,"380,635",488,1,,,,,
17896T81QK,46,F,"419,939",994,1,,,,,
17897L74MP,40,F,"502,509",792,1,,,,,
17897V57AM,54,F,"245,912",957,1,,,,,
17898X17HC,30,F,"467,717",330,0,,,,,
17898Y10LQ,54,M,"388,756",184,1,,,,,
17901J66SF,32,M,"297,750",325,1,,,,,
17905Q57CL,63,F,"376,288",257,1,,,,,
17906T56CW,37,M,"256,352",476,0,,,,,
17908P80LR,26,F,"211,493",133,0,,,,,
17908V10UT,43,M,"305,485",465,1,,,,,
17916T03RN,41,M,"359,040",461,0,,,,,
17919W30ND,52,F,"377,168",182,1,,,,,
17921N90KL,57,F,"350,195",258,0,,,,,
17921S05SV,39,M,"193,815",471,1,,,,,
17927I23BA,49,M,"264,648",223,0,,,,,
17931Q50NL,27,M,"102,743",285,0,,,,,
17937X32EB,40,F,"498,235",131,0,,,,,
17942N17IP,40,F,"393,472",493,1,,,,,
17944R73MC,51,F,"364,813",442,1,,,,,
17945S33NY,28,F,"299,349",7,0,,,,,
17946O07LF,30,F,"266,597",297,0,,,,,
17949C85FS,60,F,"332,717",417,1,,,,,
17950P58MA,61,F,"360,312",392,0,,,,,
17956S67SQ,47,M,"770,355",854,1,,,,,
17959G33ZA,47,M,"461,313",394,1,,,,,
17962Q45CG,46,M,"123,849",287,0,,,,,
17963Q76YV,25,F,"483,144",364,1,,,,,
17964U53KT,26,F,"215,088",217,1,,,,,
17968F22OV,63,M,"167,687",179,0,,,,,
17969H84EX,54,F,"436,296",319,0,,,,,
17969W31GB,64,F,"485,619",366,1,,,,,
17971L66JD,51,M,"680,806",618,1,,,,,
17978N06TF,62,M,"671,620",238,1,,,,,
17979W85MM,60,F,"369,736",304,0,,,,,
17980I84GB,47,F,"718,693",192,0,,,,,
17981F81RB,38,M,"382,715",408,0,,,,,
17986B60BY,32,F,"258,203",344,0,,,,,
17989V91LC,65,F,"432,541",425,0,,,,,
17992O98AV,51,M,"220,989",225,1,,,,,
17994O28CG,57,F,"513,795",431,1,,,,,
17997D10YP,32,F,"225,696",229,0,,,,,
18001D34VP,36,M,"659,992",57,0,,,,,
18005W38CO,47,M,"179,262",481,0,,,,,
18006H35LK,46,M,"258,594",303,0,,,,,
18013A65OD,50,M,"131,188",281,0,,,,,
18015D09GO,33,M,"117,156",265,0,,,,,
18016Y12CE,62,F,"401,349",183,0,,,,,
18017F38NP,26,F,"284,581",206,0,,,,,
18019V86VF,31,M,"204,839",295,0,,,,,
18020I21OW,25,F,"217,088",281,0,,,,,
18024T50YX,61,F,"210,752",176,1,,,,,
18032D66MP,40,M,"147,833",303,0,,,,,
18032Q80KL,30,M,"166,361",428,1,,,,,
18033Y19PX,48,M,"368,639",361,1,,,,,
18034E18UN,62,M,"514,163",374,0,,,,,
18035A10JN,33,M,"122,142",264,0,,,,,
18037G11WJ,53,F,"452,832",323,1,,,,,
18037U92HW,48,M,"283,156",140,1,,,,,
18039T83LT,48,M,"173,347",32,0,,,,,
18041U41DZ,60,M,"777,532",264,0,,,,,
18042P64BU,54,F,"400,917",960,0,,,,,
18043U04DT,64,M,"259,226",35,0,,,,,
18048B99BG,65,F,"232,005",434,1,,,,,
18053S51VP,40,M,"102,645",69,0,,,,,
18053X23UN,44,M,"267,026",407,1,,,,,
18059J16LW,44,F,"273,485",793,1,,,,,
18065R36ZK,41,F,"783,072",802,1,,,,,
18067L00AT,29,F,"427,035",477,0,,,,,
18069F62WI,49,F,"678,600",96,0,,,,,
18070T01VF,65,F,"376,163",488,1,,,,,
18071X55QC,53,M,"242,755",818,1,,,,,
18074V82MM,46,M,"305,367",215,0,,,,,
18076B64XI,65,F,"320,459",428,1,,,,,
18076H93PC,26,M,"186,276",638,1,,,,,
18081I14BE,48,M,"125,597",421,0,,,,,
18082U45WZ,27,M,"181,224",570,0,,,,,
18084A84BE,59,F,"275,739",500,1,,,,,
18084G69IJ,55,M,"186,641",782,1,,,,,
18084M23RJ,48,F,"412,181",357,0,,,,,
18087T90FF,47,M,"407,804",500,1,,,,,
18089K46CW,46,M,"421,504",379,0,,,,,
18090T20YC,31,M,"275,116",249,0,,,,,
18091N68VF,35,M,"247,371",39,0,,,,,
18097N46YL,34,F,"381,128",496,0,,,,,
18102D94ZO,36,M,"504,333",399,1,,,,,
18105X98TZ,60,F,"126,083",235,0,,,,,
18116I36QN,62,F,"241,653",247,1,,,,,
18119K72UH,50,M,"455,374",263,0,,,,,
18123X38QB,36,M,"235,228",483,1,,,,,
18127C31PS,29,M,"136,342",406,0,,,,,
18127J60JD,36,M,"415,741",249,1,,,,,
18129L72UL,63,M,"592,970",719,1,,,,,
18130P99MV,46,F,"473,957",462,1,,,,,
18131Q04JU,42,M,"176,529",218,0,,,,,
18136U67PP,29,M,"256,722",467,1,,,,,
18143D09XN,51,F,"187,475",283,0,,,,,
18144D49VR,42,M,"159,387",347,0,,,,,
18147G94CA,54,F,"485,659",744,1,,,,,
18148R43YT,33,F,"169,357",301,0,,,,,
18152R01NO,32,M,"267,871",489,1,,,,,
18154O21RC,57,M,"223,030",501,1,,,,,
18154P69PG,57,M,"713,299",539,1,,,,,
18156M15BU,65,F,"92,115",248,0,,,,,
18157G45DI,53,M,"488,148",295,0,,,,,
18158K64RF,64,F,"243,600",592,1,,,,,
18158S83WK,26,M,"252,772",329,1,,,,,
18159G76XW,27,F,"311,160",6,1,,,,,
18159M63PO,48,F,"453,424",588,1,,,,,
18162G49BD,49,F,"434,128",9,0,,,,,
18166S85SB,64,F,"471,899",211,0,,,,,
18167T46AC,37,M,"450,942",487,1,,,,,
18170N60PB,36,F,"705,131",349,1,,,,,
18170X41VD,64,F,"247,165",16,1,,,,,
18171D11ZQ,29,F,"485,528",192,0,,,,,
18180Z18CV,38,M,"287,162",212,0,,,,,
18181S61PK,47,M,"374,229",315,0,,,,,
18183T03YV,25,F,"495,091",221,0,,,,,
18187H84UB,30,F,"189,197",382,1,,,,,
18187V09NF,44,M,"104,915",422,0,,,,,
18189C24ZE,40,M,"490,015",233,0,,,,,
18191M19JW,64,M,"264,045",384,0,,,,,
18191Y83CG,52,F,"406,283",617,1,,,,,
18193B67CL,59,M,"595,705",347,1,,,,,
18193T51XT,65,M,"511,643",206,1,,,,,
18195I47BQ,31,F,"438,811",77,0,,,,,
18200A97PF,47,M,"698,104",703,1,,,,,
18200U28ZF,49,M,"712,592",224,1,,,,,
18201G34VI,43,F,"465,597",401,1,,,,,
18206R69VM,40,M,"499,998",358,1,,,,,
18208U70HM,26,M,"264,948",364,0,,,,,
18210R82DQ,31,F,"427,492",98,1,,,,,
18213X66DA,41,F,"579,763",452,1,,,,,
18214D84EP,27,F,"354,676",333,1,,,,,
18222E60MP,42,M,"642,104",137,0,,,,,
