id,curr_age,gender,ann_income,age_car,purchase,income_bracket
13473J82VI,26,1,478432.0,418,1,High
13474H41XS,64,0,690506.0,306,1,High
13476T00US,44,1,488752.0,21,0,High
13477I04SZ,36,0,319000.0,427,1,Medium
13478C06IH,34,1,386322.0,396,1,Medium
13479G38BG,42,0,457582.0,344,0,High
13481A60FW,60,1,462451.0,412,1,High
13485A16HX,57,1,366237.0,181,1,Medium
13488N59IL,56,0,115224.0,444,1,Low
13489G35XH,45,0,542240.0,148,0,High
13490L94NL,55,1,516285.0,248,0,High
13494R36TZ,55,0,590803.0,405,1,High
13497Z53EM,57,0,780727.0,277,1,High
13499S16WN,37,1,380483.0,140,0,Medium
13501I21TX,59,0,677681.0,348,0,High
13501X74DQ,50,0,257167.0,339,1,Low
13505P29MF,59,0,738363.0,204,1,High
13506T11ZY,57,0,682910.0,168,1,High
13507R47AD,61,1,324736.0,318,0,Medium
13509V31PT,46,1,387635.0,369,1,Medium
13511M58IH,48,0,203119.0,485,1,Low
13513F23IG,47,0,615917.0,421,1,High
13513I03WG,47,1,439472.0,130,0,High
13516R33LZ,28,0,267301.0,405,1,Medium
13524K38VB,44,0,336521.0,322,1,Medium
13526F18RP,63,1,438827.0,406,1,High
13534O31MN,46,0,422981.0,458,1,High
13536A30BH,42,1,327885.0,130,0,Medium
13540H33ZW,40,0,691963.0,344,1,High
13547I87ON,63,0,571405.0,594,1,High
13548R70WP,44,0,177469.0,216,1,Low
13550M58KM,60,1,466368.0,264,1,High
13550S40GG,37,0,112396.0,121,0,Low
13551T87TP,42,1,280104.0,846,1,Medium
13552J51NH,43,0,150521.0,440,1,Low
13552T68OC,47,1,524272.0,215,1,High
13555V37BY,31,1,388582.0,221,1,Medium
13557Q38XV,40,0,414539.0,420,1,Medium
13561L79XU,32,1,486280.0,215,0,High
13568A58JY,44,1,772859.0,419,1,High
13568U77EF,39,0,624363.0,634,1,High
13572T77OJ,57,1,504928.0,236,0,High
13575W70OT,45,0,274912.0,62,0,Medium
13579R65TO,49,0,371727.0,337,0,Medium
13581C06JH,60,1,485341.0,79,0,High
13583R66IQ,55,0,582222.0,120,1,High
13586H60DQ,63,0,276554.0,98,1,Medium
13590G68XI,63,1,105107.0,219,0,Low
13591B31AC,35,1,417451.0,368,1,Medium
13591T75VQ,63,0,559815.0,69,0,High
13595U48YR,59,0,747106.0,335,0,High
13597L93QF,64,1,530909.0,45,1,High
13602O81KV,54,0,135133.0,79,0,Low
13605L36CR,39,1,468680.0,21,0,High
13607M91DJ,49,0,149090.0,217,0,Low
13608T33MC,43,0,586843.0,332,0,High
13609H56GD,52,0,240728.0,214,0,Low
13613I36ZE,58,1,466525.0,983,1,High
13617Q83TV,36,1,595872.0,343,1,High
13618N10NG,63,0,314886.0,249,0,Medium
13618V09HO,48,0,621584.0,263,1,High
13620J35LI,50,1,371899.0,39,0,Medium
13620T05JL,60,0,517072.0,334,0,High
13622A19ZR,52,0,138658.0,767,0,Low
13625Q23YP,42,1,786147.0,307,1,High
13629G09SV,45,1,275064.0,266,0,Medium
13630H11JW,37,1,486147.0,317,0,High
13632O14JC,46,1,381893.0,495,1,Medium
13634L41AC,36,0,246679.0,380,1,Low
13641D65GB,58,0,194794.0,749,1,Low
13642E17HL,40,1,524381.0,844,1,High
13642E53YR,39,0,330559.0,457,1,Medium
13643N34TD,32,1,180917.0,237,0,Low
13645F52YY,39,0,534579.0,54,1,High
13645Q72XV,53,1,94205.0,768,0,Low
13647D18RU,64,1,282237.0,210,1,Medium
13652F72DN,62,1,393867.0,775,1,Medium
13654D26OP,58,1,106861.0,260,0,Low
13656H58HF,40,0,356498.0,163,0,Medium
13656Y61PH,59,1,433824.0,710,1,High
13661Y43XR,29,0,139712.0,227,0,Low
13662K20RA,34,0,203975.0,264,1,Low
13664R19XD,64,1,341451.0,313,1,Medium
13665P35EN,49,0,368321.0,163,1,Medium
13666S01TN,49,0,279110.0,386,1,Medium
13667Q42EV,42,0,283858.0,305,1,Medium
13669K28BE,53,0,81643.0,303,0,Low
13673Q06HU,55,1,279923.0,216,0,Medium
13674C85CP,39,1,746691.0,573,1,High
13675V97ER,36,0,385630.0,453,1,Medium
13677G43VJ,44,0,254456.0,328,0,Low
13678G56XF,65,1,332200.0,230,0,Medium
13684L43XH,39,1,290459.0,390,0,Medium
13686A44YN,59,0,366174.0,110,0,Medium
13692M70YM,28,0,222436.0,41,0,Low
13695N35OJ,28,1,409092.0,76,0,Medium
13696R96QE,26,1,351412.0,268,1,Medium
13697M68IW,32,0,122387.0,342,1,Low
13700H69AU,45,1,329864.0,479,1,Medium
13703K89NI,39,0,298971.0,467,1,Medium
13703Y61NR,59,0,286820.0,628,1,Medium
13710R93PT,38,0,780245.0,445,1,High
13712A75TZ,35,0,155321.0,773,1,Low
13715S43VG,40,1,316845.0,284,1,Medium
13724U75HZ,30,0,126873.0,245,0,Low
13726H88MX,62,1,478035.0,260,1,High
13727J36ZC,64,1,530413.0,355,0,High
13729N31YX,31,1,286893.0,319,0,Medium
13731T30ZJ,28,1,177968.0,279,0,Low
13737U96AD,43,1,279008.0,227,0,Medium
13740Z93NA,40,1,337896.0,332,1,Medium
13744P80KK,44,0,545357.0,949,1,High
13744U94NG,28,1,276656.0,326,1,Medium
13747X83OH,57,0,552280.0,493,1,High
13752X92US,55,1,492072.0,240,0,High
13757E78QY,35,0,148277.0,334,0,Low
13758J78LI,39,0,140990.0,417,0,Low
13758V02YL,54,1,511021.0,322,0,High
13762O70XJ,63,0,444220.0,286,0,High
13766K27DN,47,1,749648.0,295,0,High
13770J78NJ,30,0,167126.0,278,1,Low
13774K50AH,44,0,214775.0,375,0,Low
13776I62LI,47,0,119315.0,106,0,Low
13777E78ZM,55,0,519870.0,355,0,High
13778A46CU,42,0,188608.0,188,0,Low
13783Z62SY,56,1,481080.0,793,1,High
13789D34KN,25,0,275941.0,269,0,Medium
13789R77BE,51,0,133756.0,447,0,Low
13790P10MI,40,1,695627.0,548,1,High
13797W98NT,43,0,778395.0,541,1,High
13799T52IM,48,1,548176.0,407,1,High
13807H35CQ,43,0,651248.0,605,0,High
13808L38GM,40,0,383548.0,304,1,Medium
13808Y35LJ,33,0,266015.0,190,1,Medium
13810N14KB,48,0,368050.0,442,1,Medium
13813J31OE,51,1,429184.0,418,1,High
13813M09PK,33,0,256580.0,487,1,Low
13816S05JT,55,1,308315.0,980,1,Medium
13817P80FP,63,1,348757.0,360,1,Medium
13818Q66VQ,59,1,247149.0,272,0,Low
13820K99JW,43,1,306192.0,249,0,Medium
13823P06US,56,0,497599.0,101,1,High
13826Y16CT,47,1,471536.0,376,1,High
13827R74SX,38,0,441832.0,93,1,High
13829O15LQ,44,0,609800.0,403,1,High
13830Q74AO,29,1,342831.0,355,1,Medium
13832J58PR,53,1,219579.0,230,0,Low
13833X95GH,60,1,166669.0,308,0,Low
13834L14JX,50,0,727651.0,458,1,High
13835E52XV,32,0,162884.0,309,0,Low
13836O94SP,25,1,492813.0,479,1,High
13836P10YV,58,0,376673.0,224,1,Medium
13837B36RJ,51,1,515688.0,231,1,High
13837Y34SO,57,1,484672.0,523,1,High
13838Y17WU,36,0,405951.0,347,0,Medium
13842L15CW,55,0,216151.0,712,1,Low
13843F65TC,30,1,454496.0,435,1,High
13847R69JN,58,0,314736.0,21,0,Medium
13848F69GC,49,0,161226.0,221,1,Low
13852Y51TR,56,0,189605.0,367,1,Low
13855L81SZ,55,0,111337.0,840,1,Low
13856H26MB,64,1,355003.0,276,0,Medium
13858A66PQ,63,1,145733.0,304,0,Low
13862M44CV,27,1,308779.0,3,0,Medium
13866G43UZ,27,0,138840.0,204,0,Low
13867P24CR,61,1,140021.0,538,1,Low
13867Y41VA,32,1,345707.0,234,1,Medium
13867Y42FH,50,0,282525.0,17,0,Medium
13868E79XF,56,0,767517.0,708,0,High
13869R65JI,53,0,770401.0,290,1,High
13870E90IF,63,1,303301.0,354,1,Medium
13872N75LW,30,0,236682.0,102,1,Low
13873O87BH,61,1,318325.0,666,1,Medium
13877A06XX,47,1,650749.0,405,1,High
13878P34MG,43,0,139900.0,422,1,Low
13879S06DF,45,0,526672.0,202,0,High
13883V43GH,28,0,182450.0,314,0,Low
13884P07TL,31,1,422516.0,129,1,High
13890A85QK,37,1,310653.0,223,1,Medium
13892E67SZ,28,0,210738.0,694,1,Low
13893R26HN,49,0,260638.0,228,0,Medium
13898F02MW,32,0,173129.0,465,1,Low
13900Z13NH,46,0,305028.0,18,1,Medium
13901P11ME,53,1,138600.0,744,0,Low
13901T33KC,25,1,497232.0,216,0,High
13909M59OS,61,0,149246.0,1009,1,Low
13912Z50EE,52,1,269520.0,390,0,Medium
13917Q07YL,46,1,494835.0,263,0,High
13917S52HL,42,0,778525.0,725,1,High
13921D44LI,63,0,448219.0,702,1,High
13925S75HE,47,0,139365.0,252,0,Low
13931V66ZY,57,1,104040.0,197,1,Low
13932X68DQ,46,1,793883.0,690,1,High
13934T00CU,56,0,393045.0,480,0,Medium
13938D64NU,40,0,386011.0,256,0,Medium
13939D17VX,28,1,194680.0,137,1,Low
13944Q00SY,59,1,511867.0,294,0,High
13957G74QE,37,0,752893.0,845,1,High
13962F34FH,40,1,413469.0,437,0,Medium
13962L07GV,26,1,382975.0,397,1,Medium
13974C44QL,35,0,191624.0,388,1,Low
13974Y09VM,55,0,143688.0,545,1,Low
13975D85MJ,61,1,156043.0,241,0,Low
13975O71DP,34,0,294748.0,248,1,Medium
13980M69SD,52,0,649840.0,175,1,High
13980V98LA,49,0,362332.0,412,1,Medium
13983Q40YS,38,0,223832.0,359,0,Low
13985T41TD,46,1,467264.0,450,1,High
13987H56DK,25,0,103296.0,1006,1,Low
13991E68VB,38,0,519395.0,781,1,High
13992T24NA,28,0,259943.0,258,0,Low
14008A89PH,41,0,111199.0,205,0,Low
14009L18ID,46,1,436640.0,345,1,High
14013I51JA,35,0,133615.0,679,0,Low
14013R29AJ,45,0,567608.0,320,1,High
14014Z99WK,38,0,472661.0,277,1,High
14020P78ZL,62,0,366045.0,14,1,Medium
14021I64VH,53,0,232783.0,362,1,Low
14021J77RV,59,0,594923.0,326,0,High
14022E59YE,38,0,457373.0,473,0,High
14029Z30MH,50,1,413651.0,380,1,Medium
14030J61OB,62,0,447960.0,274,0,High
14030J99IO,38,0,165114.0,412,1,Low
14030O22JV,56,0,694038.0,219,0,High
14032G68PY,65,1,329741.0,394,1,Medium
14035C33UD,38,1,414568.0,399,0,Medium
14040R24BD,34,0,269891.0,493,1,Medium
14041P07WO,30,1,494992.0,324,0,High
14050O73ET,58,1,430453.0,401,1,High
14064O14RX,38,0,362676.0,441,1,Medium
14064W39DO,56,0,663381.0,355,0,High
14066X90EV,29,1,251896.0,488,1,Low
14073D84TG,56,1,127619.0,93,0,Low
14076R51CT,30,0,179485.0,181,0,Low
14076Z79AN,52,0,267325.0,431,1,Medium
14078W27VW,65,0,490831.0,205,0,High
14079R11TN,43,0,306949.0,455,1,Medium
14080A18TK,44,1,339728.0,354,0,Medium
14081Y97WN,62,0,344982.0,246,1,Medium
14084M04FN,42,0,486094.0,201,1,High
14085O01HW,28,1,235112.0,330,0,Low
14085X63HH,62,1,171520.0,412,1,Low
14087E73UO,25,1,192443.0,448,0,Low
14090D59XP,53,1,383691.0,189,1,Medium
14094D35DW,26,1,238477.0,289,1,Low
14101S59US,43,0,138463.0,206,0,Low
14106K49JR,56,1,465384.0,204,1,High
14110O32VU,62,1,291360.0,12,0,Medium
14116Q60XK,25,0,222093.0,484,1,Low
14116Z36UN,56,1,81024.0,90,0,Low
14117M55BC,25,1,272395.0,104,1,Medium
14119L49JI,49,0,445633.0,455,0,High
14119M62VF,63,1,281776.0,737,1,Medium
14120N77ZM,43,1,291469.0,601,1,Medium
14121K26QZ,61,1,527771.0,214,1,High
14122Q74PO,57,1,167789.0,388,1,Low
14123G48WP,38,0,705376.0,24,1,High
14128C68NW,47,0,625320.0,358,0,High
14128G92WO,56,0,654037.0,68,1,High
14129A79OI,44,0,706480.0,433,1,High
14132W78QD,48,0,268496.0,364,0,Medium
14135G75AH,65,1,484240.0,180,0,High
14138Y44EA,51,1,450128.0,293,0,High
14140L45RF,48,1,486187.0,441,1,High
14140W12SA,30,0,176343.0,201,1,Low
14143S80CK,48,0,296432.0,462,1,Medium
14148W72EF,49,0,194764.0,247,0,Low
14150R97JY,56,0,798788.0,124,1,High
14150V07RN,44,1,457397.0,302,0,High
14151K42ZO,36,0,267189.0,400,0,Medium
14152S03KG,33,1,324910.0,27,1,Medium
14153C98YV,55,1,149019.0,182,0,Low
14154M51DV,61,1,487496.0,902,1,High
14155P43SU,31,1,302291.0,334,0,Medium
14157M50AZ,44,0,751445.0,785,1,High
14159V70PO,62,0,710355.0,358,0,High
14164C99GW,39,0,186625.0,146,0,Low
14165E80HF,52,0,552002.0,558,1,High
14169A12LO,44,0,361322.0,408,1,Medium
14182P19VV,29,0,218092.0,13,0,Low
14184R56CF,38,0,313974.0,360,0,Medium
14185B53KI,54,0,500040.0,306,0,High
14189F06MV,56,0,214763.0,467,1,Low
14190Z72OC,35,1,381787.0,268,1,Medium
14191K80MA,33,1,444809.0,271,1,High
14195G19RP,56,0,268825.0,200,0,Medium
14195I23IT,52,0,113373.0,339,0,Low
14196B44HQ,46,1,375899.0,673,1,Medium
14199N41LP,64,0,135132.0,399,0,Low
14208B46XN,42,1,399597.0,130,0,Medium
14209Z07OP,55,1,473291.0,331,0,High
14211T82XW,51,0,669027.0,755,1,High
14214J64ZR,49,1,526019.0,424,1,High
14219X00LP,42,0,134319.0,324,0,Low
14220D53ZY,33,0,145985.0,718,0,Low
14221J73JD,43,0,339697.0,413,1,Medium
14222Z94QR,61,1,251115.0,371,1,Low
14225A88CC,52,0,588731.0,240,0,High
14225E87JZ,60,1,319717.0,282,0,Medium
14227U44QT,53,0,382227.0,572,1,Medium
14229W32XM,34,0,186898.0,416,1,Low
14231C15MM,33,0,205101.0,298,0,Low
14235A41XT,44,0,275847.0,474,1,Medium
14237A58EI,52,0,216843.0,619,1,Low
14237I43VM,40,0,244354.0,395,0,Low
14239M92KL,25,0,177451.0,481,0,Low
14241Z88FZ,30,0,247318.0,120,0,Low
14243B92LZ,58,1,325181.0,469,1,Medium
14245Y93LJ,55,1,521112.0,265,0,High
14245Z35JX,46,0,321618.0,204,0,Medium
14246S87TI,36,0,692595.0,220,0,High
14253K63QY,35,1,458155.0,274,1,High
14256O16PH,43,1,758347.0,907,1,High
14256T50OM,32,0,234006.0,352,0,Low
14261I35KW,34,1,304499.0,307,1,Medium
14262R37RG,58,1,257123.0,759,1,Low
14263D90EE,37,1,477475.0,299,1,High
14263L80NN,37,1,480701.0,448,1,High
14263V53DG,55,1,232328.0,281,0,Low
14267C07XU,62,1,96691.0,261,0,Low
14267G33UI,33,0,137849.0,999,0,Low
14267U07HJ,44,1,366717.0,206,1,Medium
14268J61BC,33,0,293107.0,211,0,Medium
14268M61ZU,60,0,534901.0,390,1,High
14269F99UU,65,0,482882.0,302,1,High
14269J12QO,25,1,218293.0,407,1,Low
14269R73RJ,64,0,284238.0,316,1,Medium
14271G36JD,39,1,443797.0,339,1,High
14274R11SP,36,1,488376.0,233,0,High
14276V30MX,65,0,111070.0,416,0,Low
14277L91YP,59,1,315237.0,343,1,Medium
14281G57DI,49,1,350309.0,272,1,Medium
14281Q12EO,47,0,691728.0,57,0,High
14283N32TR,58,0,296168.0,480,0,Medium
14284E03JX,65,1,127733.0,93,1,Low
14285W15MT,46,0,243000.0,426,1,Low
14289C10IO,63,0,768957.0,483,1,High
14289C93YU,47,1,499651.0,295,0,High
14295X04PC,44,0,131146.0,371,0,Low
14297H27RD,33,1,317438.0,386,0,Medium
14298A05XE,45,1,650936.0,172,0,High
14300W92MD,46,1,633125.0,261,1,High
14300Y65ZK,29,0,224659.0,218,0,Low
14304A80UM,49,0,223439.0,253,1,Low
14304P00HB,42,1,594000.0,330,0,High
14304W47BY,59,1,150787.0,631,1,Low
14311K59UB,31,1,418833.0,258,0,Medium
14314P94EQ,25,1,170168.0,205,0,Low
14317L66RQ,43,0,370732.0,322,0,Medium
14318I69RV,43,0,478204.0,374,1,High
14320G01WX,53,1,346272.0,464,1,Medium
14320M40ZE,51,1,203763.0,945,1,Low
14323K84WJ,50,1,310459.0,330,1,Medium
14326K95SK,50,0,114631.0,431,1,Low
14326T79LD,42,0,734093.0,434,1,High
14329L62QH,53,0,151372.0,345,1,Low
14331S67QX,61,0,458142.0,330,0,High
14336G50GK,63,0,768190.0,1003,1,High
14339Y18YS,56,1,317269.0,334,1,Medium
14341B72UA,37,0,382857.0,400,1,Medium
14342U45VZ,52,0,210076.0,432,1,Low
14349A41NJ,31,1,283141.0,41,0,Medium
14351L80YI,33,1,334713.0,411,0,Medium
14351V35UN,58,0,278649.0,171,0,Medium
14354O90LG,34,0,135774.0,279,0,Low
14356Q82JU,37,0,343014.0,411,0,Medium
14359L00IB,57,0,623004.0,600,0,High
14361A54QH,47,0,416083.0,249,0,Medium
14364L29JB,45,0,277576.0,308,0,Medium
14365A77VK,51,0,662768.0,291,0,High
14366B02PA,40,1,477283.0,168,0,High
14367H89WU,58,0,579559.0,217,1,High
14367V25DN,28,1,416847.0,381,1,Medium
14369P14QK,54,0,663090.0,316,0,High
14369Q87PR,40,1,430864.0,988,1,High
14371X78SG,58,0,202555.0,669,0,Low
14376K03TW,49,0,430341.0,414,1,High
14378C21GT,44,0,296566.0,462,1,Medium
14378P24KG,55,0,404784.0,471,0,Medium
14379X94HF,50,1,379229.0,319,1,Medium
14380A55YU,54,1,253360.0,43,0,Low
14381A07MU,32,1,278293.0,357,0,Medium
14385Y79PW,52,1,96883.0,760,1,Low
14391D95RO,37,0,121456.0,498,1,Low
14393R96WS,54,1,309691.0,270,1,Medium
14395X33UH,48,0,555421.0,463,1,High
14395Z78OT,57,0,567326.0,499,1,High
14397Q60FX,53,0,534710.0,435,1,High
14398Q54QF,36,1,671573.0,278,0,High
14400Q90NQ,42,0,133407.0,247,1,Low
14403J66RW,38,0,630979.0,357,0,High
14415M65XY,64,0,142437.0,430,0,Low
14417P96OG,35,0,114245.0,30,0,Low
14423Q82TA,41,1,558827.0,482,1,High
14428H64BO,35,0,160539.0,931,1,Low
14433V33GV,37,0,324542.0,255,1,Medium
14436R24OR,56,0,731013.0,757,1,High
14438P03PY,28,0,144059.0,284,0,Low
14439R67QM,34,0,137985.0,740,1,Low
14440A49AV,54,1,300925.0,3,0,Medium
14444C50SU,62,1,231413.0,395,1,Low
14447V74HI,27,0,264579.0,300,1,Medium
14450X37SA,52,0,599840.0,393,1,High
14454B45RO,65,1,522344.0,32,0,High
14458P20RE,32,0,211585.0,998,1,Low
14458U14VM,30,0,242705.0,358,0,Low
14460B49ZR,47,0,448928.0,321,0,High
14465O33XP,51,1,456627.0,281,0,High
14467Q79IP,50,0,763392.0,300,1,High
14469L70LU,30,0,275505.0,401,1,Medium
14473S02ST,42,1,748413.0,434,1,High
14475N30HY,31,0,200145.0,117,0,Low
14477N37EU,55,0,122453.0,372,0,Low
14482Q93KT,40,0,129841.0,411,1,Low
14483L17ZB,34,1,198003.0,236,0,Low
14483Q62QB,54,1,423083.0,59,1,High
14483U38ET,31,1,305129.0,358,1,Medium
14485H17YV,27,1,195125.0,433,1,Low
14486A99EQ,31,0,139819.0,601,0,Low
14486T83FM,61,1,531763.0,434,1,High
14487E34KT,43,1,271925.0,597,1,Medium
14490N97KR,41,0,151767.0,494,1,Low
14490P27MJ,39,0,718741.0,261,0,High
14492L34HW,42,0,416125.0,203,0,Medium
14496X50XS,49,0,583800.0,482,1,High
14497Y45GL,25,0,295823.0,359,0,Medium
14499K86VG,51,1,106811.0,216,0,Low
14499Z87VV,60,0,101888.0,225,0,Low
14501H74WH,33,1,267693.0,206,0,Medium
14510B20SV,44,0,363925.0,354,1,Medium
14511R27EH,28,0,158974.0,109,0,Low
14518I96NL,37,0,473812.0,380,1,High
14519D35VI,39,0,129377.0,432,1,Low
14519K79OJ,28,1,361745.0,344,0,Medium
14519S00QO,57,0,470117.0,757,1,High
14522J94BF,51,1,340144.0,300,1,Medium
14523M98YG,63,1,411947.0,331,0,Medium
14526T31QO,58,0,722145.0,714,1,High
14526X69SX,27,1,422756.0,363,0,High
14530N46UI,54,0,726837.0,331,1,High
14536W40DN,59,0,507904.0,238,0,High
14540O80GO,52,0,724920.0,220,1,High
14540P08YY,33,1,311205.0,456,1,Medium
14541P94YB,28,0,154710.0,960,1,Low
14543H69UN,61,1,269032.0,337,1,Medium
14545Z56OV,35,1,225189.0,426,0,Low
14556K71YQ,49,1,787736.0,710,1,High
14557U72EP,39,0,477409.0,441,1,High
14561L78NO,42,0,452362.0,297,0,High
14561T71ZK,29,0,132574.0,329,0,Low
14567U19YK,43,1,736771.0,367,1,High
14572H36UB,27,1,451442.0,380,0,High
14572W90BF,51,0,781809.0,320,1,High
14574Q71DR,60,0,650491.0,211,0,High
14576G36UP,29,1,366845.0,223,0,Medium
14583P62LC,26,0,272214.0,84,0,Medium
14588P01EI,28,1,352162.0,297,0,Medium
14591A25WY,58,1,366219.0,462,1,Medium
14595B63WL,27,0,195772.0,358,0,Low
14600Y03AQ,46,1,354643.0,274,0,Medium
14602U00NG,48,0,787664.0,489,1,High
14606M62NW,41,0,689451.0,938,1,High
14606P85NO,63,1,426597.0,396,1,High
14610Y74LD,63,1,377861.0,403,1,Medium
14612J36FZ,30,1,337424.0,239,0,Medium
14612K09CF,25,1,406635.0,237,0,Medium
14619U46RT,54,0,697345.0,165,0,High
14621B23VT,35,0,170777.0,251,1,Low
14623F49MC,30,0,248578.0,165,1,Low
14623W45TR,38,0,489692.0,372,1,High
14625K17NU,63,1,129896.0,386,0,Low
14625Z68GI,53,1,136877.0,238,0,Low
14627N40BQ,41,1,574125.0,291,0,High
14629T64DY,33,1,242069.0,213,1,Low
14629Z03EN,64,1,401112.0,183,0,Medium
14631A04BJ,29,0,109377.0,335,0,Low
14633K95CR,40,1,526749.0,343,0,High
14640T22XI,56,0,496071.0,340,1,High
14641S95OB,53,0,356029.0,906,1,Medium
14642F31QI,34,0,168381.0,359,0,Low
14642Q30RA,48,0,396378.0,330,1,Medium
14645H87IS,42,1,565011.0,305,1,High
14648A95TZ,32,1,301072.0,368,0,Medium
14648X84PL,38,1,267917.0,427,1,Medium
14648Z64NX,32,0,144580.0,275,0,Low
14650Y65FL,34,0,212375.0,204,0,Low
14658B63KY,59,0,595762.0,428,1,High
14663W69QG,25,1,330393.0,202,1,Medium
14667D14SE,37,0,245781.0,481,1,Low
14667Y51GW,44,0,302825.0,348,1,Medium
14668O59SV,65,0,580891.0,436,1,High
14668Y18GJ,57,1,504544.0,271,0,High
14673X91BH,59,0,85370.0,858,1,Low
14674A44YV,37,1,724139.0,990,1,High
14677L70MH,48,1,419872.0,390,1,Medium
14677X85LL,25,0,157689.0,270,1,Low
14679E84VB,37,1,427923.0,453,1,High
14679X77CF,53,0,675197.0,234,0,High
14681Y05UB,27,0,148576.0,79,0,Low
14684H86RG,54,1,317035.0,353,0,Medium
14686Z15DI,49,0,421556.0,148,1,Medium
14695B89BC,41,0,451235.0,297,0,High
14697R23HH,46,0,139759.0,412,1,Low
14698Y98JA,37,0,435202.0,474,1,High
14705D69KD,61,0,218650.0,329,0,Low
14711F44UJ,29,1,388698.0,253,0,Medium
14711L60RY,57,1,334971.0,24,1,Medium
14711R40AQ,34,0,183638.0,509,1,Low
14712N55QE,65,1,372517.0,407,0,Medium
14716I12LZ,39,0,656920.0,202,0,High
14721Y84BD,31,0,154443.0,634,1,Low
14723K83QU,48,0,409926.0,23,0,Medium
14725B06HE,27,0,202511.0,294,1,Low
14725I13GG,46,1,567080.0,326,0,High
14727P04CH,49,1,298483.0,488,1,Medium
14730U44LU,62,1,123976.0,180,0,Low
14730Z61KX,30,0,204472.0,145,0,Low
14736B60GK,52,1,373675.0,479,1,Medium
14736L92YX,43,0,342052.0,432,1,Medium
14738S27UE,27,0,161851.0,474,1,Low
14744U61VQ,45,0,363645.0,487,1,Medium
14749N57LE,41,1,498016.0,402,1,High
14750K56JB,46,1,273931.0,715,1,Medium
14752B63KA,42,1,349227.0,402,1,Medium
14758D84QW,26,1,444869.0,376,1,High
14763P10LX,50,1,454440.0,12,0,High
14764J48FN,39,0,381316.0,198,1,Medium
14766B13BJ,40,1,321928.0,480,1,Medium
14766K06DK,61,0,202729.0,583,1,Low
14767E41TO,35,0,244507.0,494,1,Low
14767R09BL,39,0,569048.0,151,1,High
14775L21CL,63,1,374421.0,255,1,Medium
14775X69EB,29,1,472248.0,240,0,High
14776J42JL,33,1,248531.0,494,0,Low
14776L73EL,35,1,388507.0,369,1,Medium
14779Y08IP,47,0,592653.0,710,0,High
14781Z97KD,42,0,399984.0,290,0,Medium
14785T51BW,56,1,355259.0,528,0,Medium
14787V64VR,52,1,323341.0,365,0,Medium
14787Y26TP,53,1,126131.0,462,0,Low
14791A71QB,47,0,237484.0,377,1,Low
14795C69SS,40,1,680339.0,892,1,High
14796N63QW,57,0,729583.0,765,1,High
14796U83MY,28,0,141864.0,214,0,Low
14796X57LJ,43,0,534627.0,472,1,High
14801X17XW,42,0,606315.0,180,0,High
14802A44ZA,37,0,141714.0,280,0,Low
14802G21DW,49,0,188264.0,458,1,Low
14805G29YC,47,1,433368.0,16,0,High
14807F43KJ,37,0,133659.0,282,0,Low
14807T33QK,63,1,415149.0,396,1,Medium
14808D11YT,38,0,246715.0,243,1,Low
14809W34GB,56,0,428278.0,472,0,High
14812A52UW,64,1,134965.0,358,0,Low
14812W33MB,60,0,290750.0,94,0,Medium
14813Z62VM,60,1,299413.0,371,1,Medium
14820H14YW,38,0,365241.0,421,0,Medium
14820N43QS,28,1,432341.0,296,0,High
14827E35IR,56,0,172690.0,399,1,Low
14829B32MV,49,0,456069.0,22,1,High
14829J89KO,47,0,216362.0,308,0,Low
14830D94RV,40,1,267637.0,275,0,Medium
14831U53JS,63,1,145427.0,271,0,Low
14835A68OZ,61,1,313045.0,215,0,Medium
14838W23HD,51,0,202006.0,427,1,Low
14842Z51UY,65,0,509588.0,24,0,High
14843D80VF,54,0,570409.0,888,1,High
14843L88VC,53,0,705909.0,308,0,High
14849J14EA,26,0,229301.0,226,1,Low
14849J69LU,35,0,251319.0,444,1,Low
14849S03IP,36,0,512520.0,240,0,High
14850E22KW,28,0,222347.0,218,0,Low
14853G44KQ,55,1,376467.0,765,1,Medium
14856K12TO,59,0,284714.0,108,0,Medium
14857X98LI,58,1,162664.0,187,0,Low
14858P06YN,58,0,538532.0,558,0,High
14859O11HY,33,1,176875.0,277,1,Low
14861K18RN,52,1,354317.0,859,1,Medium
14869G55VW,58,1,357613.0,350,1,Medium
14869N60RI,48,0,114337.0,399,1,Low
14870I24FJ,32,0,109245.0,294,0,Low
14870L21PX,61,0,121447.0,21,0,Low
14870S65AJ,65,1,121669.0,61,0,Low
14871A55CS,58,0,190833.0,302,1,Low
14871F83DV,43,0,309454.0,385,1,Medium
14872R38VS,46,0,672587.0,716,1,High
14874G48CU,33,1,283664.0,497,1,Medium
14876W86QI,47,1,316515.0,945,1,Medium
14883S67PC,51,0,585971.0,489,1,High
14884U42DP,25,0,293284.0,469,1,Medium
14886Y55RF,31,0,287190.0,147,0,Medium
14887Z84OU,25,0,291183.0,162,0,Medium
14897T34AW,30,1,262043.0,208,1,Medium
14906C89OC,26,0,285971.0,234,0,Medium
14906W95MU,47,1,267139.0,178,0,Medium
14907R50HW,45,1,688133.0,322,1,High
14910I49XT,34,1,183280.0,285,1,Low
14911U48RR,56,1,96395.0,371,0,Low
14916D63HI,60,1,83603.0,339,0,Low
14917V56SK,28,0,285371.0,665,1,Medium
14919C31SV,33,0,212009.0,75,1,Low
